tempo,classe,triplas
3.320995569229126,Acórdão,100
7.031263589859009,Agente,100
2.47082257270813,Arma,100
0.5629940032958984,Arquivo,100
1.2359933853149414,Ativa,100
0.7869212627410889,Atividade Econômica,100
0.5776011943817139,Bairro,100
0.7077164649963379,Baixa de Ofício,100
3.5404369831085205,Baixada,100
2.4238455295562744,CEP do Logradouro,100
1.6035399436950684,Cancelada,100
3.863611936569214,Caso da consistência,93
0.5755786895751953,Caso da similaridade,100
3.127363443374634,Cidade | Município,100
0.6628353595733643,Classe CNAE,100
9.177878618240356,Combustível,100
0.6218409538269043,Compra Pública,100
0.36334872245788574,Conceito,0
0.5496554374694824,Consumidor,100
2.278919219970703,Contador,100
4.465877294540405,Contribuinte,100
3.516864776611328,Contribuinte  Contribuinte SIMEI,100
6.6184422969818115,Contribuinte  Isento,100
0.5438659191131592,Contribuinte Extra Cadastro,6
5.859372138977051,Contribuinte Geral,100
1.8255505561828613,Contribuinte ICMS,100
0.5232179164886475,Contribuinte IPVA,100
17.83854579925537,Contribuinte Normal,100
0.7387101650238037,Contribuinte Substituto Tributário,100
7.174313306808472,Contribuinte do Simples Nacional,100
0.5891776084899902,Divisão CNAE,100
3.3370373249053955,Documento,100
1.9483599662780762,Documento Suplementar,100
1.0603671073913574,Emancipado,100
3.372612237930298,Empresa Holding,100
10.494661092758179,Empresa | Organização | Pessoa Jurídica,100
2.233546733856201,Empresa | Organização | Pessoa Jurídica REDESIM,100
3.119335412979126,Empresa | Organização | Pessoa Jurídica RFB,100
6.839670658111572,Empresa | Organização | Pessoa Jurídica SEFAZ,100
7.244417428970337,Endereço,100
0.6032469272613525,Endereço C115,100
2.6624417304992676,Endereço C115 Comunicação,100
0.5666804313659668,Endereço C115 Energia,100
0.5838651657104492,Endereço C115 Telecomunicação,100
0.7363061904907227,Endereço Cadastro da SEFAZ,100
0.5644378662109375,Endereço NFE,100
4.660388231277466,Endereço REDESIM,100
0.6307244300842285,Endereço RFB,100
1.283644676208496,Ente Público,100
0.7664873600006104,Entidade Integrada,39
5.790942192077637,Estabelecimento,100
0.6254270076751709,Estabelecimento REDESIM,100
0.694922685623169,Estabelecimento RFB,100
2.4103245735168457,Estabelecimento SEFAZ,100
0.5210373401641846,Evento Desabilitado,100
0.5366599559783936,Excluso / Removido do SIMPLES,100
2.0576300621032715,Fornecedor,100
1.6894738674163818,Fornecedor Inabilitado,100
0.6122872829437256,Fornecedor Inidôneo,100
1.8104496002197266,Fornecedor Pessoa Física,100
1.2284209728240967,Fornecedor Pessoa Jurídica,100
2.4355790615081787,Fornecedor Restrito,100
3.4957175254821777,Grupo,100
0.6709856986999512,Grupo CNAE,100
4.16759467124939,Imposto,14
0.7290189266204834,Inadimplente,100
3.1921546459198,Inadimplência,100
0.5390052795410156,Inapta,100
