tempo,classe,triplas
0.6232016086578369,Acórdão,5
0.43871545791625977,Agente,5
7.445809364318848,Arma,8
2.2777318954467773,Arquivo,12
0.7560312747955322,Atividade Econômica,9
0.5130801200866699,Bairro,4
1.6374900341033936,CEP do Logradouro,4
0.5789358615875244,Caso da consistência,5
0.45107436180114746,Caso da similaridade,8
4.640718936920166,Cidade | Município,7
0.31029653549194336,Classe CNAE,9
13.793582439422607,Combustível,5
2.188122034072876,Compra Pública,8
23.486215114593506,Consumidor,13
7.325448751449585,Contador,16
2.358386516571045,Contribuinte,6
1.874150037765503,Contribuinte  Contribuinte SIMEI,6
1.8441376686096191,Contribuinte  Isento,6
0.42174243927001953,Contribuinte Extra Cadastro,6
1.2027275562286377,Contribuinte Geral,6
0.5219013690948486,Contribuinte ICMS,6
4.010266065597534,Contribuinte IPVA,6
4.56860876083374,Contribuinte Normal,6
0.6198816299438477,Contribuinte Substituto Tributário,6
1.0975263118743896,Contribuinte do Simples Nacional,6
0.7574436664581299,Divisão CNAE,9
1.288588285446167,Documento,12
0.5887978076934814,Documento Suplementar,6
1.9164624214172363,Emancipado,7
4.188558578491211,Empresa Holding,24
0.5236163139343262,Empresa | Organização | Pessoa Jurídica,10
3.352396249771118,Empresa | Organização | Pessoa Jurídica REDESIM,51
0.6382641792297363,Empresa | Organização | Pessoa Jurídica RFB,100
5.095746755599976,Empresa | Organização | Pessoa Jurídica SEFAZ,15
0.6188967227935791,Endereço,12
0.49115729331970215,Endereço C115,13
1.4177324771881104,Endereço Cadastro da SEFAZ,15
1.7373671531677246,Endereço REDESIM,17
0.8021566867828369,Endereço RFB,13
0.46823954582214355,Ente Público,12
0.6539013385772705,Entidade Integrada,3
12.550044059753418,Estabelecimento,44
3.6116819381713867,Estabelecimento REDESIM,21
0.5740213394165039,Estabelecimento RFB,18
2.432081699371338,Evento Desabilitado,7
0.47324514389038086,Fornecedor,10
0.49865150451660156,Fornecedor Inabilitado,8
0.4407682418823242,Fornecedor Inidôneo,6
0.5768792629241943,Fornecedor Pessoa Física,8
4.073395490646362,Grupo,24
0.8063626289367676,Grupo CNAE,9
0.5368068218231201,Imposto,4
0.5019497871398926,Inadimplência,10
1.3763155937194824,Infração,5
1.035789966583252,Localização | Local,15
0.4754626750946045,Logradouro,7
98.86135387420654,Medicamento,6
0.892601490020752,Nacionalidade,2
0.5938045978546143,Natureza Legal | Natureza Jurídica,3
10.661656618118286,Não Contribuinte,6
0.9875454902648926,Obrigação Legal,8
0.5225160121917725,Opção pelo regime SIMPLES,4
0.6153945922851562,Papel,10
0.4927644729614258,País,4
0.6445934772491455,Periodicidade,3
0.45809340476989746,Pessoa Física,8
8.099796056747437,Pessoa Física Cadastro SEFAZ,16
5.614091634750366,Pessoa Física REDESIM,16
0.5102226734161377,Pessoa Física RFB,9
1.5541470050811768,Porte da Empresa | Porte Empresarial | Porte,2
94.82373356819153,Produto,9
0.6776769161224365,Protocolo,4
0.5056495666503906,Provedor,10
0.6260085105895996,Qualificação do Sócio ou Representante,3
0.53568434715271,Razão | Motivo de Situação Cadastral,3
0.46953892707824707,Realização de Atividade Econômica,5
0.47210240364074707,Registro Desabilitado,5
6.947203874588013,Representante Legal,16
5.522513389587402,Representante Legal Físico,16
4.105344295501709,Representante Legal Jurídico,24
0.4682612419128418,Sancionado,9
5.425946950912476,Sanção,12
0.6946842670440674,Seção CNAE,8
0.5004675388336182,Situação Cadastral,8
1.2885096073150635,Situação Cadastral REDESIM,6
0.6494183540344238,Situação Fiscal,6
0.4383573532104492,Situação especial,4
0.5523672103881836,Sociedade,8
0.5429167747497559,Sociedade Cadastro SEFAZ,12
0.09306573867797852,Sociedade REDESIM,8
0.4651145935058594,Sociedade RFB,9
0.07565164566040039,Sociedade com Pessoa Física,8
0.5045163631439209,Sociedade com Pessoa Jurídica,10
2.2296063899993896,Solicitação,11
0.7490706443786621,Status da consistência,4
0.6304068565368652,Status de Envio,3
0.8243546485900879,Status de similaridade,6
0.7642331123352051,Subclasse CNAE,13
0.08928418159484863,Sócio,10
0.10298943519592285,Sócio Cadastro SEFAZ,10
3.127296209335327,Sócio REDESIM,9
0.6624026298522949,Tipo Ato,3
3.270367383956909,Tipo de Contribuição,4
0.5731461048126221,Tipo de Propriedade,3
0.49154043197631836,Tipo de Regime Tributário,3
2.4796905517578125,Tipo do Estabelecimento,16
0.45537543296813965,Unidade Consumo,7
0.43977928161621094,Unidade Consumo Comunicação,9
0.5102701187133789,Unidade Consumo Elétrica,10
0.5232021808624268,Unidade Consumo Telecomunicação,9
0.4728660583496094,Unidade Federativa | Estado,5
0.3877828121185303,Unidade Fiscal,4
9.681404829025269,Usuário,4
0.4032773971557617,Órgão,9
1.969839334487915,Evento,49
