tempo,classe,propriedade,triplas
0.08713603019714355,Acórdão,data final,0
0.2542860507965088,Agente,name,100
0.13597989082336426,Agente,nome,100
0.6218092441558838,Agente,tem solicitação,0
0.31009650230407715,Agente,tem tipo de contribuição,100
0.36803531646728516,Agente,cnpj cpf,100
0.07394719123840332,Agente,cpf ou cnpj,0
0.11480855941772461,Agente,identificador de uma pessoa,100
0.10809063911437988,Agente,É um estrangeiro?,100
0.09170913696289062,Agente,número de contato,0
0.06446027755737305,Agente,contact number,0
0.08196449279785156,Agente,número de fax,0
0.06865978240966797,Agente,phone number,0
0.06213092803955078,Agente,número de telefone,0
0.07982754707336426,Agente,telefone1,0
0.062364816665649414,Agente,telefone2,0
0.10142683982849121,Agente,e-mail,100
0.20985984802246094,Arma,código da arma,100
0.580277681350708,Arma,descrição completa,100
0.5755054950714111,Arma,número do cano,100
0.5670418739318848,Arma,número de série,100
0.5757200717926025,Arma,tipo de arma,100
0.0827939510345459,Arquivo,tem status envio,0
35.7129487991333,Arquivo,categoria,100
0.7492644786834717,Arquivo,data do arquivo,100
0.7238764762878418,Arquivo,data de desmembramento,100
0.06754279136657715,Arquivo,data de geração do arquivo,0
0.7769639492034912,Arquivo,data de processamento,100
0.7593193054199219,Arquivo,data de recepção,100
10.407625913619995,Arquivo,hash,100
0.9706995487213135,Arquivo,inscrição,100
0.06367087364196777,Arquivo,nome arquivo,0
0.08344459533691406,Arquivo,protocolo,0
0.7500383853912354,Arquivo,protocolo dbe,100
0.8196709156036377,Arquivo,versão do arquivo,100
0.0630638599395752,Ativa,tem razão de situação cadastral,0
0.08237648010253906,Ativa,data situação cadastral,0
0.06219673156738281,Ativa,data da situação cadastral,0
0.07250356674194336,Ativa,idêntico / igual / mesmo que / sameAs,0
0.5090415477752686,Atividade Econômica,descrição da atividade econômica,100
0.4511408805847168,Atividade Econômica,mais geral,100
0.07960128784179688,Atividade Econômica,mais específico,0
0.6411123275756836,Atividade Econômica,CNAE,100
0.6803421974182129,Atividade Econômica,Classificação Nacional de Atividades Econômicas,100
0.6247100830078125,Atividade Econômica,CNAE Completo,100
0.5325140953063965,Atividade Econômica,CNAE Formatado,100
0.08732390403747559,Atividade Econômica,idêntico / igual / mesmo que / sameAs,0
0.900458574295044,Bairro,tem cidade,100
0.13336920738220215,Bairro,bairro,100
0.06345319747924805,Bairro,e parte de,0
0.06025552749633789,Bairro,tem parte,0
0.062035560607910156,Bairro,latitude,0
0.06903815269470215,Bairro,longitude,0
0.07817482948303223,Bairro,idêntico / igual / mesmo que / sameAs,0
0.08239030838012695,Baixa de Ofício,tem razão de situação cadastral,0
0.0640859603881836,Baixa de Ofício,data situação cadastral,0
0.060182809829711914,Baixa de Ofício,data da situação cadastral,0
0.08315777778625488,Baixa de Ofício,idêntico / igual / mesmo que / sameAs,0
0.08518552780151367,Baixada,tem razão de situação cadastral,0
0.0875706672668457,Baixada,data situação cadastral,0
0.08464479446411133,Baixada,data da situação cadastral,0
0.07482695579528809,Baixada,idêntico / igual / mesmo que / sameAs,0
1.2404420375823975,CEP do Logradouro,complemento,100
0.6122851371765137,CEP do Logradouro,complemento do endereço,100
1.898533821105957,CEP do Logradouro,latitude,100
1.8318424224853516,CEP do Logradouro,longitude,100
0.08469796180725098,CEP do Logradouro,latitude,0
0.08427906036376953,CEP do Logradouro,longitude,0
0.06886982917785645,CEP do Logradouro,idêntico / igual / mesmo que / sameAs,0
0.06787490844726562,Cancelada,tem razão de situação cadastral,0
0.06315803527832031,Cancelada,data situação cadastral,0
0.07740330696105957,Cancelada,data da situação cadastral,0
0.06760787963867188,Cancelada,idêntico / igual / mesmo que / sameAs,0
0.11665582656860352,Caso da consistência,grau de consistência,17
1.1637954711914062,Cidade | Município,tem estado | tem unidade federativa,100
1.1667749881744385,Cidade | Município,cep,100
1.2622849941253662,Cidade | Município,cidade,100
1.8755502700805664,Cidade | Município,cidade,100
1.1426727771759033,Cidade | Município,código da cidade,100
1.1486594676971436,Cidade | Município,código do município,100
0.7774384021759033,Cidade | Município,código ibge,100
0.08362603187561035,Cidade | Município,e parte de,0
0.08876872062683105,Cidade | Município,latitude,0
0.08386373519897461,Cidade | Município,longitude,0
0.09180974960327148,Cidade | Município,idêntico / igual / mesmo que / sameAs,0
0.16531801223754883,Classe CNAE,CNAE,100
0.11787676811218262,Classe CNAE,Classificação Nacional de Atividades Econômicas,100
0.10844159126281738,Classe CNAE,descrição da atividade econômica,100
0.08244156837463379,Classe CNAE,idêntico / igual / mesmo que / sameAs,0
4.292425155639648,Combustível,tem uf de consumo,100
1.4617760181427002,Combustível,código de autorização,100
0.22369980812072754,Combustível,código do combustível,100
6.181712865829468,Combustível,código do produto anp,100
2.3287105560302734,Combustível,descrição anp,100
16.187004327774048,Combustível,percentual de gás importado,100
16.835863828659058,Combustível,percentual de gás natural,100
15.588194370269775,Combustível,percentual de glp,100
1.607490062713623,Combustível,quantidade de combustível faturada,100
1.0526750087738037,Combustível,valor de partida,100
0.3280467987060547,Compra Pública,tem ente público,100
0.13121509552001953,Compra Pública,tem fornecedor,100
1200.1010477542877,Compra Pública,tem item,-1
0.2563443183898926,Compra Pública,contrato,100
0.19527029991149902,Compra Pública,nota de empenho,100
0.16770052909851074,Compra Pública,número de pedido,100
0.09969115257263184,Compra Pública,idêntico / igual / mesmo que / sameAs,0
0.06599879264831543,Consumidor,tem endereço,0
0.12047648429870605,Consumidor,CNPJ,100
0.08078956604003906,Consumidor,cnpj,100
0.10998082160949707,Consumidor,CPF,100
0.17139959335327148,Consumidor,inscrição estadual,100
0.11017179489135742,Contador,classificação crc,0
6.178430557250977,Contador,CPF,100
1.6455795764923096,Contador,crc data de registro,0
0.18449115753173828,Contador,é contador,100
0.10367059707641602,Contador,código da qualificação,0
0.07438087463378906,Contribuinte,tem fonte cadastro,0
0.07724118232727051,Contribuinte,tem nacionalidade,0
0.1015937328338623,Contribuinte,tem usuário,0
0.07869219779968262,Contribuinte,código tipo de contribuinte,0
0.07460832595825195,Contribuinte,data inclusão do contribuinte,0
0.09317874908447266,Contribuinte,inscrição estadual,0
0.9314265251159668,Contribuinte Geral,tem tipo de regime tributário,100
0.8744857311248779,Contribuinte ICMS,cnpj cpf,100
0.3804926872253418,Contribuinte ICMS,inscrição estadual,100
0.5077617168426514,Contribuinte ICMS,fonte,100
0.9851863384246826,Contribuinte ICMS,nome contribuinte ICMS,0
0.10120940208435059,Contribuinte IPVA,cnpj cpf,0
0.1423630714416504,Contribuinte IPVA,inscrição estadual,100
0.15688824653625488,Contribuinte IPVA,fonte,100
0.07952594757080078,Contribuinte IPVA,nome de contribuinte IPVA,0
0.2389674186706543,Divisão CNAE,CNAE,100
0.1349484920501709,Divisão CNAE,Classificação Nacional de Atividades Econômicas,100
0.12525081634521484,Divisão CNAE,descrição da atividade econômica,100
0.10496759414672852,Divisão CNAE,idêntico / igual / mesmo que / sameAs,0
0.7915754318237305,Documento,código do documento,7
3.454214096069336,Documento,orgão emissor do documento,0
0.4046308994293213,Documento,identidade,100
0.32848572731018066,Documento,número do órgão,100
0.15676593780517578,Documento,tipo do documento,0
5.853570222854614,Documento Fiscal,tem consumidor,100
0.07930159568786621,Documento Fiscal,tem destinatário,0
0.07600903511047363,Documento Fiscal,tem item,0
0.06872105598449707,Documento Fiscal,tem provedor,0
1.8136661052703857,Documento Fiscal,tem unidade consumo,100
5.134082794189453,Documento Fiscal,ano de apuração do documento fiscal,100
2.8603475093841553,Documento Fiscal,código de autenticação,100
2.9017562866210938,Documento Fiscal,código do documento,100
1.719022512435913,Documento Fiscal,data de emissão,100
2.02251935005188,Documento Fiscal,mês apuração,100
1.7134902477264404,Documento Fiscal,modelo,100
4.589641809463501,Documento Fiscal,número do documento,100
0.09417986869812012,Documento Fiscal,número do documento fiscal,0
1.945561408996582,Documento Fiscal,série,100
0.11865353584289551,Documento Fiscal,situação,0
0.18291926383972168,Documento Suplementar,tem arquivo,100
0.16466975212097168,Documento Suplementar,tem protocolo,100
0.17996549606323242,Documento Suplementar,código suframa,0
0.17844700813293457,Documento Suplementar,data de validade,100
0.15682649612426758,Documento Suplementar,descrição,0
3.938523769378662,Documento Suplementar,fim da validade,0
0.16226863861083984,Documento Suplementar,modelo,100
0.172499418258667,Documento Suplementar,número do documento,100
0.1753373146057129,Documento Suplementar,observação,100
0.31249046325683594,Emancipado,motivo emancipado,0
0.10988259315490723,Empresa Holding,qualificação do responsável,0
0.2732546329498291,Empresa Holding,tem matriz,100
0.7344582080841064,Empresa Holding,cnpj raíz,100
0.2852306365966797,Empresa Holding,razão social,100
0.2965528964996338,Empresa Holding,idêntico / igual / mesmo que / sameAs,0
0.11784958839416504,Empresa Holding,e-mail,100
0.28654026985168457,Empresa | Organização | Pessoa Jurídica,razão social,100
0.07696294784545898,Empresa | Organização | Pessoa Jurídica,Faz parte do Grupo,0
19.587639093399048,Empresa | Organização | Pessoa Jurídica,opção por simples,100
1.9110417366027832,Empresa | Organização | Pessoa Jurídica,tem_deposito,0
2.0856921672821045,Empresa | Organização | Pessoa Jurídica,tem estabelecimento,100
0.3844766616821289,Empresa | Organização | Pessoa Jurídica,tem filial,100
1.7612533569335938,Empresa | Organização | Pessoa Jurídica,tem matriz,100
0.9748694896697998,Empresa | Organização | Pessoa Jurídica,tem natureza legal,100
0.08147382736206055,Empresa | Organização | Pessoa Jurídica,tem opção pelo SIMPLES,0
1.1454787254333496,Empresa | Organização | Pessoa Jurídica,tem porte empresarial,100
0.10409665107727051,Empresa | Organização | Pessoa Jurídica,tem regime de pagamento,0
0.0780482292175293,Empresa | Organização | Pessoa Jurídica,tem regime tributário,0
0.11562085151672363,Empresa | Organização | Pessoa Jurídica,tem situação especial,86
1.263808250427246,Empresa | Organização | Pessoa Jurídica,tem sociedade,100
2.376403331756592,Empresa | Organização | Pessoa Jurídica,tem solicitação,100
0.9350659847259521,Empresa | Organização | Pessoa Jurídica,tem usuário,100
0.06487703323364258,Empresa | Organização | Pessoa Jurídica,ligado à,0
0.2195751667022705,Empresa | Organização | Pessoa Jurídica,CNPJ,100
0.1319105625152588,Empresa | Organização | Pessoa Jurídica,cnpj,100
0.8196370601654053,Empresa | Organização | Pessoa Jurídica,cnpj raíz,100
0.5053577423095703,Empresa | Organização | Pessoa Jurídica,data de assinatura,100
0.42936158180236816,Empresa | Organização | Pessoa Jurídica,data atualização,100
2.3084092140197754,Empresa | Organização | Pessoa Jurídica,data de constituição,100
0.32849550247192383,Empresa | Organização | Pessoa Jurídica,data de fechamento fiscal,100
0.07885146141052246,Empresa | Organização | Pessoa Jurídica,é MEI?,0
0.07022809982299805,Empresa | Organização | Pessoa Jurídica,empresa é um Microempreendedor Individual (MEI)?,0
0.07378768920898438,Empresa | Organização | Pessoa Jurídica,número de contato,0
0.06470179557800293,Empresa | Organização | Pessoa Jurídica,contact number,0
1.0764105319976807,Empresa | Organização | Pessoa Jurídica,nire,100
0.06198406219482422,Empresa | Organização | Pessoa Jurídica,nire anterior,0
0.09042954444885254,Empresa | Organização | Pessoa Jurídica,número de fax,0
0.07845330238342285,Empresa | Organização | Pessoa Jurídica,phone number,0
0.07503271102905273,Empresa | Organização | Pessoa Jurídica,número de telefone,0
0.13972759246826172,Empresa | Organização | Pessoa Jurídica,siglas,12
0.09752154350280762,Empresa | Organização | Pessoa Jurídica,telefone1,0
