tempo,classe,triplas
1.855567455291748,Acórdão,100
3.3558244705200195,Agente,100
1.0579643249511719,Arma,100
0.5948445796966553,Arquivo,100
0.40799927711486816,Ativa,0
1.4464106559753418,Ativa,100
0.739910364151001,Atividade Econômica,100
0.6533496379852295,Bairro,100
2.198421001434326,Baixa de Ofício,0
0.697239875793457,Baixa de Ofício,100
0.44437241554260254,Baixada,0
2.892791271209717,Baixada,100
2.4235846996307373,CEP do Logradouro,100
0.43702054023742676,Cancelada,0
2.508817672729492,Cancelada,100
0.6066362857818604,Caso da consistência,93
0.6957716941833496,Caso da similaridade,100
2.80985164642334,Cidade | Município,100
0.7785649299621582,Classe CNAE,100
12.190680742263794,Combustível,100
0.6444759368896484,Compra Pública,100
0.4963672161102295,Conceito,0
0.5944898128509521,Consumidor,100
2.2269933223724365,Contador,100
4.0853753089904785,Contribuinte,100
2.7848141193389893,Contribuinte  Contribuinte SIMEI,100
4.702893495559692,Contribuinte  Isento,100
0.6555662155151367,Contribuinte Extra Cadastro,6
3.289891004562378,Contribuinte Geral,100
1.1629245281219482,Contribuinte ICMS,100
0.5843780040740967,Contribuinte IPVA,100
15.814183712005615,Contribuinte Normal,100
1.0717473030090332,Contribuinte PEM,0
0.8794162273406982,Contribuinte Substituto Tributário,100
3.9696409702301025,Contribuinte do Simples Nacional,100
0.6928873062133789,Divisão CNAE,100
2.5795772075653076,Documento,100
1144.8007984161377,Documento Fiscal,-1
0.8473148345947266,Documento Suplementar,100
1.4932923316955566,Emancipado,100
1.1745777130126953,Empresa Holding,100
4.862656354904175,Empresa | Organização | Pessoa Jurídica,100
2.254763603210449,Empresa | Organização | Pessoa Jurídica REDESIM,100
1200.1010110378265,Empresa | Organização | Pessoa Jurídica RFB,-1
2.7076709270477295,Empresa | Organização | Pessoa Jurídica SEFAZ,100
2.6501924991607666,Endereço,100
1.7148172855377197,Endereço C115,0
0.6694598197937012,Endereço C115,100
0.4197571277618408,Endereço C115 Comunicação,0
0.4685189723968506,Endereço C115 Energia,0
0.44480347633361816,Endereço C115 Telecomunicação,0
0.5078792572021484,Endereço Cadastro Sefaz,0
0.6991138458251953,Endereço Cadastro da SEFAZ,100
0.4180910587310791,Endereço NFE,0
1.7438316345214844,Endereço NFE,100
0.41907358169555664,Endereço REDESIM,0
4.237424373626709,Endereço REDESIM,100
0.41125011444091797,Endereço RFB,0
0.7175285816192627,Endereço RFB,100
0.6360678672790527,Ente Público,100
1.4222843647003174,Entidade Integrada,39
1.8652517795562744,Estabelecimento,100
0.7001440525054932,Estabelecimento REDESIM,100
1.05438232421875,Estabelecimento RFB,100
0.938084602355957,Estabelecimento SEFAZ,100
0.44849681854248047,Estabelecimento SEFAZ,0
0.6110458374023438,Evento Desabilitado,100
0.8722000122070312,Excluso / Removido do SIMPLES,0
0.4122328758239746,Exigência,0
1.9577317237854004,Fornecedor,100
1.92808198928833,Fornecedor Inabilitado,100
0.6149060726165771,Fornecedor Inidôneo,100
1.6105971336364746,Fornecedor Pessoa Física,100
2.520768165588379,Fornecedor Pessoa Jurídica,100
2.1824920177459717,Fornecedor Restrito,100
0.9565141201019287,Grupo,100
0.7641928195953369,Grupo CNAE,100
1.7167983055114746,Imposto,14
2.0517425537109375,Inadimplente,100
0.6862714290618896,Inadimplência,100
0.4141380786895752,Inapta,0
0.6963849067687988,Inapta,100
3.1030120849609375,Infração,41
976.7591633796692,Item,-1
1.4020977020263672,Localização | Local,100
0.6581523418426514,Logradouro,100
372.2279939651489,Medicamento,100
3.560439348220825,Nacionalidade,100
0.7956626415252686,Natureza Legal | Natureza Jurídica,100
0.47598719596862793,Nula,0
2.290729522705078,Nula,100
5.0372655391693115,Não Contribuinte,100
0.4767584800720215,Não optante pelo SIMPLES,0
7.428402423858643,Obrigação,100
