tempo,classe,propriedade,triplas
0.09271502494812012,Acórdão,data final,0
0.3208134174346924,Agente,name,100
0.1911182403564453,Agente,nome,100
0.8418574333190918,Agente,tem solicitação,0
0.5274593830108643,Agente,tem tipo de contribuição,100
9.232759237289429,Agente,cnpj cpf,100
0.06518292427062988,Agente,cpf ou cnpj,0
0.10396647453308105,Agente,identificador de uma pessoa,100
0.15529155731201172,Agente,É um estrangeiro?,100
0.08822464942932129,Agente,número de contato,0
0.08064579963684082,Agente,contact number,0
0.0797119140625,Agente,número de fax,0
0.07750201225280762,Agente,phone number,0
0.07659912109375,Agente,número de telefone,0
0.074310302734375,Agente,telefone1,0
0.07479548454284668,Agente,telefone2,0
0.1665196418762207,Agente,e-mail,100
0.2854022979736328,Arma,código da arma,100
0.2626495361328125,Arma,descrição completa,100
0.14113306999206543,Arma,número do cano,100
0.14991283416748047,Arma,número de série,100
0.1711416244506836,Arma,tipo de arma,100
0.07660317420959473,Arquivo,tem status envio,0
0.15982413291931152,Arquivo,categoria,100
0.08502721786499023,Arquivo,data do arquivo,100
0.09904599189758301,Arquivo,data de desmembramento,100
0.08207345008850098,Arquivo,data de geração do arquivo,0
0.09423947334289551,Arquivo,data de processamento,100
0.1006479263305664,Arquivo,data de recepção,100
0.0924367904663086,Arquivo,hash,100
0.10016274452209473,Arquivo,inscrição,100
0.0892634391784668,Arquivo,nome arquivo,0
0.08886528015136719,Arquivo,protocolo,0
0.1373002529144287,Arquivo,protocolo dbe,100
0.08417677879333496,Arquivo,versão do arquivo,100
10.617663383483887,Ativa,tem razão de situação cadastral,1
0.15479588508605957,Ativa,data situação cadastral,100
0.15307188034057617,Ativa,data da situação cadastral,100
10.286475419998169,Ativa,idêntico / igual / mesmo que / sameAs,100
0.3009963035583496,Atividade Econômica,descrição da atividade econômica,100
0.27961301803588867,Atividade Econômica,mais geral,100
0.07460236549377441,Atividade Econômica,mais específico,0
1.40511155128479,Atividade Econômica,CNAE,100
0.772451639175415,Atividade Econômica,Classificação Nacional de Atividades Econômicas,100
1.0641417503356934,Atividade Econômica,CNAE Completo,100
0.6860048770904541,Atividade Econômica,CNAE Formatado,100
0.14855074882507324,Atividade Econômica,idêntico / igual / mesmo que / sameAs,0
0.7530643939971924,Bairro,tem cidade,100
0.12609219551086426,Bairro,bairro,100
0.0895538330078125,Bairro,e parte de,0
0.08645009994506836,Bairro,tem parte,0
0.07772302627563477,Bairro,latitude,0
2.740818500518799,Bairro,longitude,0
0.08384919166564941,Bairro,idêntico / igual / mesmo que / sameAs,0
0.2078256607055664,Baixa de Ofício,tem razão de situação cadastral,0
0.13612651824951172,Baixa de Ofício,data situação cadastral,100
0.11890554428100586,Baixa de Ofício,data da situação cadastral,100
5.8966240882873535,Baixa de Ofício,idêntico / igual / mesmo que / sameAs,0
0.13655567169189453,Baixada,tem razão de situação cadastral,100
0.14971256256103516,Baixada,data situação cadastral,100
0.07082438468933105,Baixada,data da situação cadastral,100
0.10725188255310059,Baixada,idêntico / igual / mesmo que / sameAs,100
1.14976167678833,CEP do Logradouro,complemento,100
0.5268661975860596,CEP do Logradouro,complemento do endereço,100
1.8616950511932373,CEP do Logradouro,latitude,100
1.8014564514160156,CEP do Logradouro,longitude,100
1.7505111694335938,CEP do Logradouro,latitude,0
0.07277131080627441,CEP do Logradouro,longitude,0
0.06754517555236816,CEP do Logradouro,idêntico / igual / mesmo que / sameAs,0
0.16288423538208008,Cancelada,tem razão de situação cadastral,0
0.09630393981933594,Cancelada,data situação cadastral,100
0.08233952522277832,Cancelada,data da situação cadastral,100
0.11248993873596191,Cancelada,idêntico / igual / mesmo que / sameAs,0
0.2060389518737793,Caso da consistência,grau de consistência,17
0.17417478561401367,Cidade | Município,tem estado | tem unidade federativa,100
6.7258546352386475,Cidade | Município,cep,100
0.08580422401428223,Cidade | Município,cidade,100
0.07648324966430664,Cidade | Município,cidade,100
0.14149808883666992,Cidade | Município,código da cidade,100
0.0785226821899414,Cidade | Município,código do município,100
0.10577630996704102,Cidade | Município,código ibge,100
0.08277010917663574,Cidade | Município,e parte de,0
0.08335304260253906,Cidade | Município,latitude,0
0.08580899238586426,Cidade | Município,longitude,0
0.09685826301574707,Cidade | Município,idêntico / igual / mesmo que / sameAs,0
0.1795058250427246,Classe CNAE,CNAE,100
0.18781733512878418,Classe CNAE,Classificação Nacional de Atividades Econômicas,100
0.14301109313964844,Classe CNAE,descrição da atividade econômica,100
0.09301066398620605,Classe CNAE,idêntico / igual / mesmo que / sameAs,0
0.19458866119384766,Combustível,tem uf de consumo,100
0.19981026649475098,Combustível,código de autorização,100
0.1414778232574463,Combustível,código do combustível,100
0.18434381484985352,Combustível,código do produto anp,100
0.16950488090515137,Combustível,descrição anp,100
0.18219494819641113,Combustível,percentual de gás importado,100
0.18096566200256348,Combustível,percentual de gás natural,100
0.18226861953735352,Combustível,percentual de glp,100
0.15481257438659668,Combustível,quantidade de combustível faturada,100
0.1519787311553955,Combustível,valor de partida,100
0.13857007026672363,Compra Pública,tem ente público,100
0.1151125431060791,Compra Pública,tem fornecedor,100
0.08333373069763184,Compra Pública,tem item,0
0.13857221603393555,Compra Pública,contrato,100
0.08164000511169434,Compra Pública,nota de empenho,100
0.10144495964050293,Compra Pública,número de pedido,100
0.07453775405883789,Compra Pública,idêntico / igual / mesmo que / sameAs,0
0.08324813842773438,Consumidor,tem endereço,0
0.1476891040802002,Consumidor,CNPJ,100
0.08953285217285156,Consumidor,cnpj,100
0.08835291862487793,Consumidor,CPF,100
0.16045379638671875,Consumidor,inscrição estadual,100
0.0897524356842041,Contador,classificação crc,0
2.5330073833465576,Contador,CPF,100
0.08574914932250977,Contador,crc data de registro,0
0.17362213134765625,Contador,é contador,100
0.07733893394470215,Contador,código da qualificação,0
0.0896918773651123,Contribuinte,tem fonte cadastro,0
0.08853626251220703,Contribuinte,tem nacionalidade,0
0.08120846748352051,Contribuinte,tem usuário,0
0.08597373962402344,Contribuinte,código tipo de contribuinte,0
