tempo,classe,recurso,triplas
0.8693029880523682,Acórdão,http://www.sefaz.ma.gov.br/resource/Restricoes/Acordao/033.003.508-83-2019-11-20T17%3A30%3A00Z-020.012%2F2018-7,-1
0.829094409942627,Agente,http://www.sefaz.ma.gov.br/resource/RFB/Agente/14%20LTD,-1
1.0107591152191162,Arma,http://www.sefaz.ma.gov.br/resource/Compras_Publicas/Arma/5,-1
0.8354055881500244,Arquivo,http://www.sefaz.ma.gov.br/resource/REDESIM/Arquivo/701,-1
4.973561525344849,Ativa,http://www.sefaz.ma.gov.br/resource/Cadastro_SEFAZ-MA/Situacao_Cadastral/ATIVA-27992560000126-2020_03_11,-1
0.8298454284667969,Atividade Econômica,http://www.sefaz.ma.gov.br/resource/DOMINIO/Atividade_Economica/CNAE_1.0_CLASSE-ALUGUEL_DE_AERONAVES,-1
2.5531866550445557,Bairro,http://www.sefaz.ma.gov.br/resource/DOMINIO/Bairro/14_DE_NOVEMBRO-CASCAVEL,-1
0.8497781753540039,Baixa de Ofício,http://www.sefaz.ma.gov.br/resource/Cadastro_SEFAZ-MA/Situacao_Cadastral/BAIXA_DE_OFICIO-29445462000102-2019_01_13,-1
2.875657320022583,Baixada,http://www.sefaz.ma.gov.br/resource/Cadastro_SEFAZ-MA/Situacao_Cadastral/BAIXADA-18548929000115-2014_03_13,-1
0.8527193069458008,CEP do Logradouro,http://www.sefaz.ma.gov.br/resource/DOMINIO/CEP_Logradouro/01019030,-1
0.8481836318969727,Cancelada,http://www.sefaz.ma.gov.br/resource/REDESIM/Situacao_Cadastral/CANCELADA-13891945000192-2011_06_30,-1
1.3456132411956787,Caso da consistência,http://www.sefaz.ma.gov.br/resource/Caso_Consistencia/2.1,-1
0.8653113842010498,Caso da similaridade,http://www.sefaz.ma.gov.br/resource/Caso_Similaridade/1,-1
0.8778519630432129,Cidade | Município,http://www.sefaz.ma.gov.br/resource/DOMINIO/Cidade/VILA%20SAO%20FRANCISCO-AL,-1
0.8774044513702393,Classe CNAE,http://www.sefaz.ma.gov.br/resource/DOMINIO/Atividade_Economica/CNAE_1.0_CLASSE-ALUGUEL_DE_AERONAVES,-1
0.8842258453369141,Combustível,http://www.sefaz.ma.gov.br/resource/Compras_Publicas/Combustivel/17691902,-1
0.8184206485748291,Compra Pública,http://www.sefaz.ma.gov.br/resource/Compras_Publicas/Compra_Publica/5613,-1
0.8538532257080078,Consumidor,http://www.sefaz.ma.gov.br/resource/C115/Consumidor/0,-1
0.7254331111907959,Contador,http://www.sefaz.ma.gov.br/resource/REDESIM/Pessoa/725323,-1
0.8048863410949707,Contribuinte,http://www.sefaz.ma.gov.br/resource/Cadastro_SEFAZ-MA/Tributario/SIMEI/12107005,-1
0.725989818572998,Contribuinte  Contribuinte SIMEI,http://www.sefaz.ma.gov.br/resource/Cadastro_SEFAZ-MA/Tributario/SIMEI/12101113,-1
0.783574104309082,Contribuinte  Isento,http://www.sefaz.ma.gov.br/resource/Cadastro_SEFAZ-MA/Tributario/Isento/91372866,-1
0.7427051067352295,Contribuinte Extra Cadastro,http://www.sefaz.ma.gov.br/resource/Cadastro_SEFAZ-MA/Tributario/Extra_Cadastro/12403006,-1
4.261042594909668,Contribuinte Geral,http://www.sefaz.ma.gov.br/resource/Cadastro_SEFAZ-MA/Tributario/SIMEI/12009454,-1
