tempo,classe,triplas
0.28055286407470703,Acórdão,5
0.11278700828552246,Agente,5
4.241016149520874,Arma,8
1.672562599182129,Arquivo,12
0.13678908348083496,Ativa,9
0.31110572814941406,Atividade Econômica,9
0.11406993865966797,Bairro,4
0.14384007453918457,Baixa de Ofício,9
0.13822174072265625,Baixada,9
1.1967554092407227,CEP do Logradouro,4
0.5662076473236084,Cancelada,8
0.1352694034576416,Caso da consistência,6
0.1264495849609375,Caso da similaridade,8
3.35988712310791,Cidade | Município,7
0.21260666847229004,Classe CNAE,9
0.4136662483215332,Compra Pública,7
16.8362398147583,Consumidor,13
5.297734260559082,Contador,16
1.5981965065002441,Contribuinte,6
1.2664966583251953,Contribuinte  Contribuinte SIMEI,6
1.8373692035675049,Contribuinte  Isento,6
0.10943198204040527,Contribuinte Extra Cadastro,6
1.5988011360168457,Contribuinte Geral,6
0.12661147117614746,Contribuinte ICMS,6
3.722489595413208,Contribuinte IPVA,6
2.880711317062378,Contribuinte Normal,6
0.6830542087554932,Contribuinte Substituto Tributário,6
1.590064525604248,Contribuinte do Simples Nacional,6
0.2995162010192871,Divisão CNAE,9
0.9264235496520996,Documento,100
0.3277914524078369,Documento Suplementar,6
1.9661014080047607,Emancipado,7
4.8043601512908936,Empresa Holding,24
0.24720025062561035,Empresa | Organização | Pessoa Jurídica,9
3.7272932529449463,Empresa | Organização | Pessoa Jurídica REDESIM,51
0.1735069751739502,Empresa | Organização | Pessoa Jurídica RFB,100
3.1106879711151123,Empresa | Organização | Pessoa Jurídica SEFAZ,15
0.14122962951660156,Endereço,12
0.12110137939453125,Endereço C115,14
0.13004112243652344,Endereço C115 Comunicação,12
0.13772821426391602,Endereço C115 Energia,12
0.07168865203857422,Endereço C115 Telecomunicação,12
1.343580961227417,Endereço Cadastro da SEFAZ,15
0.2533845901489258,Endereço NFE,11
1.4278538227081299,Endereço REDESIM,17
0.5459141731262207,Endereço RFB,13
0.138993501663208,Ente Público,12
0.34922194480895996,Entidade Integrada,3
6.46497917175293,Estabelecimento,28
3.228978157043457,Estabelecimento REDESIM,21
0.194411039352417,Estabelecimento RFB,18
3.313234806060791,Estabelecimento SEFAZ,28
0.4931771755218506,Evento Desabilitado,4
0.13553929328918457,Excluso / Removido do SIMPLES,13
0.20472502708435059,Fornecedor,10
0.12209725379943848,Fornecedor Inabilitado,8
0.11962246894836426,Fornecedor Inidôneo,6
0.11204051971435547,Fornecedor Pessoa Física,8
0.10598039627075195,Fornecedor Pessoa Jurídica,10
0.10283064842224121,Fornecedor Restrito,8
3.3355743885040283,Grupo,24
0.3148679733276367,Grupo CNAE,9
0.1729128360748291,Imposto,4
0.6306464672088623,Inadimplente,7
0.13758540153503418,Inadimplência,10
0.49251604080200195,Inapta,6
1.7166192531585693,Infração,5
175.89843106269836,Item,7
1.5012404918670654,Localização | Local,15
0.15522456169128418,Logradouro,7
0.6162097454071045,Nacionalidade,2
0.22520041465759277,Natureza Legal | Natureza Jurídica,3
0.1132197380065918,Nula,6
10.837612867355347,Não Contribuinte,6
0.10274600982666016,Não optante pelo SIMPLES,13
0.18655681610107422,Obrigação,6
0.6660423278808594,Obrigação Legal,8
0.11935305595397949,Optante pelo SIMPLES,12
0.10251712799072266,Opção pelo regime SIMPLES,5
0.27875208854675293,Papel,10
0.10144948959350586,País,4
0.28903794288635254,Periodicidade,3
0.14335346221923828,Pessoa Física,13
6.4781341552734375,Pessoa Física Cadastro SEFAZ,16
6.205916881561279,Pessoa Física REDESIM,16
1.1817150115966797,Pessoa Física RFB,13
1.1289844512939453,Porte da Empresa | Porte Empresarial | Porte,2
0.13728618621826172,Processo,15
1.5472161769866943,Protocolo,4
0.13322687149047852,Provedor,10
0.18231678009033203,Qualificação do Sócio ou Representante,3
0.19079852104187012,Razão | Motivo de Situação Cadastral,3
0.1353442668914795,Realização de Atividade Econômica,5
0.11919355392456055,Registro Desabilitado,5
5.1321234703063965,Representante Legal,16
5.7420876026153564,Representante Legal Físico,16
4.195402383804321,Representante Legal Jurídico,24
