tempo,classe,triplas
1.1866223812103271,Agente,5
5.655724287033081,Arma,8
3.4990124702453613,Arquivo,12
1.5743565559387207,Ativa,9
0.7926886081695557,Atividade Econômica,9
0.41152215003967285,Bairro,4
0.5224859714508057,Baixa de Ofício,9
2.6367106437683105,Baixada,9
1.4842419624328613,CEP do Logradouro,4
0.9138188362121582,Cancelada,8
0.7159867286682129,Cidade | Município,7
0.2774832248687744,Classe CNAE,9
327.4303789138794,Combustível,7
0.9090099334716797,Compra Pública,7
1.8428587913513184,Conceito,17
26.35744619369507,Consumidor,13
44.678163051605225,Contador,16
0.9347100257873535,Contribuinte,6
0.7539989948272705,Contribuinte  Contribuinte SIMEI,6
3.5128562450408936,Contribuinte  Isento,6
0.4758341312408447,Contribuinte Extra Cadastro,6
0.39981842041015625,Contribuinte Geral,6
0.5476045608520508,Contribuinte ICMS,6
7.880040407180786,Contribuinte IPVA,6
364.8908054828644,Contribuinte Normal,6
21.510594844818115,Contribuinte Substituto Tributário,6
32.34519720077515,Contribuinte do Simples Nacional,6
0.7750680446624756,Divisão CNAE,9
1.8193955421447754,Documento,100
0.551680326461792,Documento Suplementar,6
1.1434338092803955,Emancipado,7
23.630687475204468,Empresa Holding,25
0.7975199222564697,Empresa | Organização | Pessoa Jurídica,9
2.6299192905426025,Empresa | Organização | Pessoa Jurídica REDESIM,38
0.5297739505767822,Empresa | Organização | Pessoa Jurídica RFB,100
12.372018098831177,Empresa | Organização | Pessoa Jurídica SEFAZ,15
0.4501211643218994,Endereço,10
0.45465755462646484,Endereço C115,14
7.403883457183838,Endereço Cadastro da SEFAZ,12
4.809433460235596,Endereço NFE,8
2.9638512134552,Endereço REDESIM,15
0.42902684211730957,Endereço RFB,13
0.4500699043273926,Ente Público,12
0.7409534454345703,Entidade Integrada,3
18.388333320617676,Estabelecimento,28
7.719349384307861,Estabelecimento REDESIM,21
0.5367789268493652,Estabelecimento RFB,19
10.786137580871582,Estabelecimento SEFAZ,28
1.1719670295715332,Evento Desabilitado,4
1.7775921821594238,Excluso / Removido do SIMPLES,13
0.49363017082214355,Fornecedor,10
0.4231438636779785,Fornecedor Inabilitado,8
0.4129962921142578,Fornecedor Inidôneo,6
1.4735679626464844,Fornecedor Pessoa Física,10
0.14870190620422363,Fornecedor Pessoa Jurídica,9
0.11371374130249023,Fornecedor Restrito,10
7.972798109054565,Grupo,25
0.7404866218566895,Grupo CNAE,9
1.722945213317871,Imposto,4
0.8841557502746582,Inadimplente,7
0.5161581039428711,Inadimplência,10
0.40848636627197266,Inapta,6
2.407144546508789,Infração,5
134.42047500610352,Item,7
2.4827816486358643,Localização | Local,15
0.43253421783447266,Logradouro,7
3.8844919204711914,Medicamento,0
1.3672456741333008,Nacionalidade,2
4.092870712280273,Natureza Legal | Natureza Jurídica,3
0.4018881320953369,Nula,6
12.67085576057434,Não Contribuinte,6
0.16561150550842285,Não optante pelo SIMPLES,13
0.561920166015625,Obrigação,6
0.9173612594604492,Obrigação Legal,8
0.709287166595459,Optante pelo SIMPLES,12
0.4112708568572998,Opção pelo regime SIMPLES,5
0.3886425495147705,Papel,9
0.36565279960632324,País,4
0.7179563045501709,Periodicidade,3
0.2591829299926758,Pessoa Física,10
373.6459572315216,Pessoa Física Cadastro SEFAZ,16
6.2319231033325195,Pessoa Física REDESIM,16
0.4351952075958252,Pessoa Física RFB,9
1.3301405906677246,Porte da Empresa | Porte Empresarial | Porte,2
0.4391026496887207,Processo,15
3.9803450107574463,Produto,0
0.595653772354126,Protocolo,4
0.42156529426574707,Provedor,10
0.4839167594909668,Qualificação do Sócio ou Representante,3
0.4458467960357666,Razão | Motivo de Situação Cadastral,3
0.3942737579345703,Realização de Atividade Econômica,5
0.3977818489074707,Registro Desabilitado,5
6.568898677825928,Representante Legal,16
5.213974952697754,Representante Legal Físico,16
27.9308660030365,Representante Legal Jurídico,25
0.2878293991088867,Sancionado,10
11.18251919746399,Sanção,13
0.8449828624725342,Seção CNAE,8
0.7667315006256104,Situação Cadastral,7
0.9479825496673584,Situação Cadastral Cadastro da SEFAZ,9
0.6191132068634033,Situação Cadastral REDESIM,7
0.40993642807006836,Situação Cadastral RFB,5
0.6803956031799316,Situação Fiscal,5
0.4143714904785156,Situação especial,5
1.8408904075622559,Sociedade,8
1.7548131942749023,Sociedade Cadastro SEFAZ,15
2.189995288848877,Sociedade REDESIM,8
0.4119842052459717,Sociedade RFB,10
1.3032162189483643,Sociedade com Pessoa Física,8
1.0634708404541016,Sociedade com Pessoa Jurídica,10
2.757983446121216,Solicitação,11
0.6979637145996094,Status de Envio,3
0.3633453845977783,Subclasse CNAE,17
0.4528946876525879,Suspensa,6
0.42951488494873047,Suspensa de Ofício,9
0.10930514335632324,Sócio,9
0.11966514587402344,Sócio Cadastro SEFAZ,9
0.41280674934387207,Sócio REDESIM,9
0.4789714813232422,Sócio RFB,7
0.6239185333251953,Tipo Ato,3
3.986436128616333,Tipo de Contribuição,4
1.2904627323150635,Tipo de Propriedade,3
0.49571919441223145,Tipo de Regime Tributário,3
3.212005615234375,Tipo do Estabelecimento,16
0.47492480278015137,Unidade Consumo,7
0.4291214942932129,Unidade Consumo Comunicação,9
0.4170405864715576,Unidade Consumo Elétrica,10
1.071366548538208,Unidade Consumo Telecomunicação,9
0.43355894088745117,Unidade Federativa | Estado,5
1.2395083904266357,Unidade Fiscal,4
6.260322332382202,Usuário,4
3.8985562324523926,Órgão,5
2.4677622318267822,Evento,51
