tempo,classe,triplas
0.2782161235809326,Agente,1
3.1035990715026855,Arma,1
0.44087672233581543,Arquivo,1
0.14003705978393555,Ativa,1
0.7552216053009033,Atividade Econômica,1
0.1266627311706543,Bairro,1
0.24721837043762207,Baixa de Ofício,1
0.34215307235717773,Baixada,1
0.4262700080871582,CEP do Logradouro,1
0.2877070903778076,Cancelada,1
0.1320326328277588,Cidade | Município,1
0.13145923614501953,Classe CNAE,1
0.3547651767730713,Combustível,1
0.2515742778778076,Compra Pública,1
0.1956930160522461,Conceito,2
0.34383082389831543,Consumidor,1
0.7217450141906738,Contador,2
0.24755096435546875,Contribuinte,1
0.1452620029449463,Contribuinte  Contribuinte SIMEI,1
0.3066222667694092,Contribuinte  Isento,1
0.14347314834594727,Contribuinte Extra Cadastro,1
0.10857367515563965,Contribuinte Geral,1
0.1262211799621582,Contribuinte ICMS,1
1.407273530960083,Contribuinte IPVA,1
29.50618267059326,Contribuinte Normal,1
13.2653329372406,Contribuinte Substituto Tributário,1
6.48599910736084,Contribuinte do Simples Nacional,1
0.20000243186950684,Divisão CNAE,1
1.3034484386444092,Documento,1
0.23540210723876953,Documento Suplementar,1
0.31258273124694824,Emancipado,1
1.9572477340698242,Empresa Holding,2
0.17859244346618652,Empresa | Organização | Pessoa Jurídica,1
0.21921443939208984,Empresa | Organização | Pessoa Jurídica REDESIM,1
0.17397117614746094,Empresa | Organização | Pessoa Jurídica RFB,1
2.456730604171753,Empresa | Organização | Pessoa Jurídica SEFAZ,1
0.16882753372192383,Endereço,1
0.14258742332458496,Endereço C115,1
0.25040435791015625,Endereço Cadastro da SEFAZ,1
0.20055317878723145,Endereço NFE,1
0.4301004409790039,Endereço REDESIM,1
0.17420077323913574,Endereço RFB,1
0.14010047912597656,Ente Público,1
0.24436259269714355,Entidade Integrada,1
0.28231239318847656,Estabelecimento,1
0.25089502334594727,Estabelecimento REDESIM,1
0.14331293106079102,Estabelecimento RFB,1
0.4006235599517822,Estabelecimento SEFAZ,1
0.32337522506713867,Evento Desabilitado,1
0.2228085994720459,Excluso / Removido do SIMPLES,1
0.15579771995544434,Fornecedor,1
0.1710224151611328,Fornecedor Inabilitado,1
0.13366198539733887,Fornecedor Inidôneo,1
0.09578895568847656,Fornecedor Pessoa Física,1
0.07218289375305176,Fornecedor Pessoa Jurídica,1
0.07408523559570312,Fornecedor Restrito,1
2.1254451274871826,Grupo,2
0.1751096248626709,Grupo CNAE,1
0.2136061191558838,Imposto,1
0.20877575874328613,Inadimplente,1
0.12802553176879883,Inadimplência,1
0.12520313262939453,Inapta,1
0.36075806617736816,Infração,1
16.265504598617554,Item,1
0.9448456764221191,Localização | Local,1
0.13601136207580566,Logradouro,1
0.6127123832702637,Medicamento,0
0.3591949939727783,Nacionalidade,1
0.22908329963684082,Natureza Legal | Natureza Jurídica,1
0.16130805015563965,Nula,1
2.2957756519317627,Não Contribuinte,1
0.1489851474761963,Não optante pelo SIMPLES,1
0.18604207038879395,Obrigação,1
0.38973212242126465,Obrigação Legal,1
0.14553165435791016,Optante pelo SIMPLES,1
0.13831114768981934,Opção pelo regime SIMPLES,1
0.1179962158203125,Papel,1
1.0210890769958496,País,1
0.2702171802520752,Periodicidade,1
0.08788943290710449,Pessoa Física,1
7.93239426612854,Pessoa Física Cadastro SEFAZ,1
1.1163430213928223,Pessoa Física REDESIM,2
0.1642467975616455,Pessoa Física RFB,1
0.4389798641204834,Porte da Empresa | Porte Empresarial | Porte,1
0.14146971702575684,Processo,1
0.6759734153747559,Produto,0
1.9895226955413818,Protocolo,1
0.1536426544189453,Provedor,1
0.199296236038208,Qualificação do Sócio ou Representante,1
0.16262483596801758,Razão | Motivo de Situação Cadastral,1
0.12780380249023438,Realização de Atividade Econômica,1
0.15323567390441895,Registro Desabilitado,1
0.5397181510925293,Representante Legal,2
0.5653467178344727,Representante Legal Físico,2
1.7716789245605469,Representante Legal Jurídico,2
0.08786177635192871,Sancionado,1
0.8484604358673096,Sanção,1
0.14562678337097168,Seção CNAE,1
0.288128137588501,Situação Cadastral,1
0.11406254768371582,Situação Cadastral Cadastro da SEFAZ,1
0.11919140815734863,Situação Cadastral REDESIM,1
0.13312602043151855,Situação Cadastral RFB,1
0.26740527153015137,Situação Fiscal,1
0.14778470993041992,Situação especial,2
0.5625834465026855,Sociedade,1
0.3600180149078369,Sociedade Cadastro SEFAZ,1
1.6183140277862549,Sociedade REDESIM,1
0.14360499382019043,Sociedade RFB,1
0.21239876747131348,Sociedade com Pessoa Física,1
0.2002112865447998,Sociedade com Pessoa Jurídica,1
0.3525562286376953,Solicitação,1
0.3062021732330322,Status de Envio,1
0.11685800552368164,Subclasse CNAE,2
0.11768865585327148,Suspensa,1
0.15886831283569336,Suspensa de Ofício,1
0.0673222541809082,Sócio,1
0.06972527503967285,Sócio Cadastro SEFAZ,1
0.11588907241821289,Sócio REDESIM,1
0.1508009433746338,Sócio RFB,1
0.2574150562286377,Tipo Ato,1
1.0317065715789795,Tipo de Contribuição,1
2.6261796951293945,Tipo de Propriedade,1
0.20389103889465332,Tipo de Regime Tributário,1
0.7104079723358154,Tipo do Estabelecimento,1
0.16147375106811523,Unidade Consumo,1
0.1479628086090088,Unidade Consumo Comunicação,1
0.11135172843933105,Unidade Consumo Elétrica,1
0.1444990634918213,Unidade Consumo Telecomunicação,1
0.11184954643249512,Unidade Federativa | Estado,1
0.1383504867553711,Unidade Fiscal,1
1.2018787860870361,Usuário,1
3.5385093688964844,Órgão,1
0.7103149890899658,Evento,1
