tempo,classe,propriedade,triplas
0.09331893920898438,Acórdão,data final,0
0.23029875755310059,Agente,name,100
0.09700846672058105,Agente,nome,100
0.8310182094573975,Agente,tem solicitação,0
2.8230392932891846,Agente,tem tipo de contribuição,100
0.3327195644378662,Agente,cnpj cpf,100
0.06931567192077637,Agente,cpf ou cnpj,0
0.11020374298095703,Agente,identificador de uma pessoa,100
0.13639235496520996,Agente,É um estrangeiro?,100
0.0999600887298584,Agente,número de contato,0
0.09222149848937988,Agente,contact number,0
0.07318687438964844,Agente,número de fax,0
0.07656264305114746,Agente,phone number,0
0.07437729835510254,Agente,número de telefone,0
0.08850908279418945,Agente,telefone1,0
0.09736418724060059,Agente,telefone2,0
0.2175917625427246,Agente,e-mail,100
1.726663589477539,Arma,código da arma,100
0.3465430736541748,Arma,descrição completa,100
0.3150477409362793,Arma,número do cano,100
0.3085181713104248,Arma,número de série,100
0.29988670349121094,Arma,tipo de arma,100
0.07961797714233398,Arquivo,tem status envio,0
0.151961088180542,Arquivo,categoria,100
0.7829978466033936,Arquivo,data do arquivo,100
0.0848541259765625,Arquivo,data de desmembramento,100
0.07507061958312988,Arquivo,data de geração do arquivo,0
0.09042572975158691,Arquivo,data de processamento,100
0.10364317893981934,Arquivo,data de recepção,100
0.08983540534973145,Arquivo,hash,100
0.08846211433410645,Arquivo,inscrição,100
0.07900834083557129,Arquivo,nome arquivo,0
0.07744693756103516,Arquivo,protocolo,0
2.019078016281128,Arquivo,protocolo dbe,100
0.13887667655944824,Arquivo,versão do arquivo,100
1.1097357273101807,Ativa,tem razão de situação cadastral,1
0.18490171432495117,Ativa,data situação cadastral,100
0.17076325416564941,Ativa,data da situação cadastral,100
10.36298656463623,Ativa,idêntico / igual / mesmo que / sameAs,100
0.2621166706085205,Atividade Econômica,descrição da atividade econômica,100
0.2195591926574707,Atividade Econômica,mais geral,100
0.08658170700073242,Atividade Econômica,mais específico,0
1.068772315979004,Atividade Econômica,CNAE,100
1.0976386070251465,Atividade Econômica,Classificação Nacional de Atividades Econômicas,100
0.7280781269073486,Atividade Econômica,CNAE Completo,100
0.8275418281555176,Atividade Econômica,CNAE Formatado,100
1.9048142433166504,Atividade Econômica,idêntico / igual / mesmo que / sameAs,0
0.18371820449829102,Bairro,tem cidade,100
0.1428534984588623,Bairro,bairro,100
0.08054852485656738,Bairro,e parte de,0
0.08608818054199219,Bairro,tem parte,0
0.08786416053771973,Bairro,latitude,0
0.08466124534606934,Bairro,longitude,0
0.08667612075805664,Bairro,idêntico / igual / mesmo que / sameAs,0
0.33043551445007324,Baixa de Ofício,tem razão de situação cadastral,0
0.513399600982666,Baixa de Ofício,data situação cadastral,100
0.1404266357421875,Baixa de Ofício,data da situação cadastral,100
9.134747505187988,Baixa de Ofício,idêntico / igual / mesmo que / sameAs,0
0.23189830780029297,Baixada,tem razão de situação cadastral,100
0.48951125144958496,Baixada,data situação cadastral,100
0.11808109283447266,Baixada,data da situação cadastral,100
0.1247854232788086,Baixada,idêntico / igual / mesmo que / sameAs,100
1.1150200366973877,CEP do Logradouro,complemento,100
0.626248836517334,CEP do Logradouro,complemento do endereço,100
1.698516845703125,CEP do Logradouro,latitude,100
1.4771008491516113,CEP do Logradouro,longitude,100
0.1504218578338623,CEP do Logradouro,latitude,0
0.08156085014343262,CEP do Logradouro,longitude,0
0.07559680938720703,CEP do Logradouro,idêntico / igual / mesmo que / sameAs,0
0.2700033187866211,Cancelada,tem razão de situação cadastral,0
0.16345787048339844,Cancelada,data situação cadastral,100
0.10578370094299316,Cancelada,data da situação cadastral,100
0.0930020809173584,Cancelada,idêntico / igual / mesmo que / sameAs,0
0.07309985160827637,Caso da consistência,grau de consistência,0
0.1425163745880127,Cidade | Município,tem estado | tem unidade federativa,100
0.08683180809020996,Cidade | Município,cep,100
0.09692001342773438,Cidade | Município,cidade,100
0.09033823013305664,Cidade | Município,cidade,100
0.1440143585205078,Cidade | Município,código da cidade,100
0.08511853218078613,Cidade | Município,código do município,100
0.09517836570739746,Cidade | Município,código ibge,100
0.07535719871520996,Cidade | Município,e parte de,0
0.11184310913085938,Cidade | Município,latitude,0
0.08330917358398438,Cidade | Município,longitude,0
0.08515048027038574,Cidade | Município,idêntico / igual / mesmo que / sameAs,0
0.16840744018554688,Classe CNAE,CNAE,100
0.17750763893127441,Classe CNAE,Classificação Nacional de Atividades Econômicas,100
