tempo,classe,triplas
0.19646072387695312,Acórdão,1
0.1616649627685547,Agente,1
5.969682931900024,Arma,1
0.3785433769226074,Arquivo,1
0.1435871124267578,Ativa,1
0.16220998764038086,Atividade Econômica,1
0.15046930313110352,Bairro,1
0.1378483772277832,Baixa de Ofício,1
0.12996840476989746,Baixada,1
0.23444080352783203,CEP do Logradouro,1
0.2946748733520508,Cancelada,1
0.14296627044677734,Caso da consistência,1
0.11309528350830078,Caso da similaridade,1
0.1452467441558838,Cidade | Município,1
0.09129738807678223,Classe CNAE,1
0.3944070339202881,Combustível,1
0.23100948333740234,Compra Pública,1
0.1812455654144287,Conceito,2
0.3424994945526123,Consumidor,1
0.5426919460296631,Contador,2
0.9698548316955566,Contribuinte,1
0.3441753387451172,Contribuinte  Contribuinte SIMEI,1
0.4794504642486572,Contribuinte  Isento,1
0.15210247039794922,Contribuinte Extra Cadastro,1
0.3553333282470703,Contribuinte Geral,1
0.14850115776062012,Contribuinte ICMS,1
1.1595683097839355,Contribuinte IPVA,1
0.807321310043335,Contribuinte Normal,1
1.0936830043792725,Contribuinte Substituto Tributário,1
0.34325289726257324,Contribuinte do Simples Nacional,1
0.1511671543121338,Divisão CNAE,1
0.6340856552124023,Documento,1
0.3640427589416504,Documento Suplementar,1
0.32745981216430664,Emancipado,1
0.3906095027923584,Empresa Holding,2
0.16496777534484863,Empresa | Organização | Pessoa Jurídica,1
0.23478055000305176,Empresa | Organização | Pessoa Jurídica REDESIM,1
0.15993380546569824,Empresa | Organização | Pessoa Jurídica RFB,1
0.27417635917663574,Empresa | Organização | Pessoa Jurídica SEFAZ,1
0.18816447257995605,Endereço,1
0.16094040870666504,Endereço C115,1
0.1692972183227539,Endereço C115 Comunicação,1
0.21068692207336426,Endereço C115 Energia,1
0.090911865234375,Endereço C115 Telecomunicação,1
34.63281202316284,Endereço Cadastro da SEFAZ,1
0.26604676246643066,Endereço NFE,1
0.5487344264984131,Endereço REDESIM,1
0.16111350059509277,Endereço RFB,1
0.1791369915008545,Ente Público,1
0.33023595809936523,Entidade Integrada,1
0.3044404983520508,Estabelecimento,1
0.26270079612731934,Estabelecimento REDESIM,1
0.14115309715270996,Estabelecimento RFB,1
0.11936664581298828,Estabelecimento SEFAZ,1
0.15661311149597168,Evento Desabilitado,1
0.1469876766204834,Excluso / Removido do SIMPLES,1
0.16593003273010254,Fornecedor,1
0.15403485298156738,Fornecedor Inabilitado,1
0.11705255508422852,Fornecedor Inidôneo,1
1.679041862487793,Fornecedor Pessoa Física,1
0.14138031005859375,Fornecedor Pessoa Jurídica,1
0.09052586555480957,Fornecedor Restrito,1
0.552969217300415,Grupo,2
0.19336628913879395,Grupo CNAE,1
0.24605584144592285,Imposto,1
0.6865019798278809,Inadimplente,1
0.14872479438781738,Inadimplência,1
0.15052056312561035,Inapta,1
0.42273688316345215,Infração,1
14.054649591445923,Item,1
32.188976764678955,Localização | Local,1
0.18002700805664062,Logradouro,1
1.1115384101867676,Medicamento,1
0.6957142353057861,Nacionalidade,1
0.29050636291503906,Natureza Legal | Natureza Jurídica,1
0.15840363502502441,Nula,1
1.9995777606964111,Não Contribuinte,1
0.2272341251373291,Não optante pelo SIMPLES,1
0.19868087768554688,Obrigação,1
0.3719491958618164,Obrigação Legal,1
0.15427708625793457,Optante pelo SIMPLES,1
0.14823651313781738,Opção pelo regime SIMPLES,1
0.12368655204772949,Papel,1
0.15867257118225098,País,1
0.38300156593322754,Periodicidade,1
0.3919694423675537,Pessoa Física,1
1.0962402820587158,Pessoa Física Cadastro SEFAZ,1
1.0280499458312988,Pessoa Física REDESIM,2
0.1274886131286621,Pessoa Física RFB,1
0.4771454334259033,Porte da Empresa | Porte Empresarial | Porte,1
0.1669754981994629,Processo,1
1.1065473556518555,Produto,1
1.8739960193634033,Protocolo,1
0.16081023216247559,Provedor,1
0.30765748023986816,Qualificação do Sócio ou Representante,1
0.27527594566345215,Razão | Motivo de Situação Cadastral,1
0.1558833122253418,Realização de Atividade Econômica,1
0.1688222885131836,Registro Desabilitado,1
0.5106101036071777,Representante Legal,2
0.4493114948272705,Representante Legal Físico,2
0.6411423683166504,Representante Legal Jurídico,2
0.11564040184020996,Sancionado,1
0.5672616958618164,Sanção,1
0.19114255905151367,Seção CNAE,1
