tempo,classe,triplas
2.18428373336792,Acórdão,5
0.529306173324585,Agente,5
8.106950998306274,Arma,8
4.092856407165527,Arquivo,12
4.430550813674927,Ativa,9
0.9147112369537354,Atividade Econômica,9
0.5122125148773193,Bairro,4
0.5885012149810791,Baixa de Ofício,9
0.5071415901184082,Baixada,9
2.2266123294830322,CEP do Logradouro,4
0.9545760154724121,Cancelada,8
0.5222692489624023,Caso da consistência,6
1.6909558773040771,Caso da similaridade,8
0.49976515769958496,Cidade | Município,7
0.44459080696105957,Classe CNAE,9
8.780273675918579,Combustível,7
0.8706088066101074,Compra Pública,7
0.8402552604675293,Conceito,17
20.75202775001526,Consumidor,13
37.393738985061646,Contador,16
5.19818377494812,Contribuinte,6
1.8406243324279785,Contribuinte  Contribuinte SIMEI,6
2.7629706859588623,Contribuinte  Isento,6
2.572252035140991,Contribuinte Extra Cadastro,6
2.0617659091949463,Contribuinte Geral,6
0.4854617118835449,Contribuinte ICMS,6
42.87277340888977,Contribuinte IPVA,6
3.6806039810180664,Contribuinte Normal,6
1.5452113151550293,Contribuinte Substituto Tributário,6
2.8136913776397705,Contribuinte do Simples Nacional,6
0.9441192150115967,Divisão CNAE,9
1.6814134120941162,Documento,100
4.9992451667785645,Documento Suplementar,6
1.591191053390503,Emancipado,7
5.471927642822266,Empresa Holding,25
1.4583628177642822,Empresa | Organização | Pessoa Jurídica,10
1.3530278205871582,Empresa | Organização | Pessoa Jurídica REDESIM,38
0.6055567264556885,Empresa | Organização | Pessoa Jurídica RFB,100
3.1555063724517822,Empresa | Organização | Pessoa Jurídica SEFAZ,15
12.466712713241577,Endereço,12
0.565927267074585,Endereço C115,14
0.5705511569976807,Endereço C115 Comunicação,12
29.817842960357666,Endereço C115 Energia,12
10.178193807601929,Endereço C115 Telecomunicação,12
49.39333724975586,Endereço Cadastro da SEFAZ,16
1.1560475826263428,Endereço NFE,10
2.311068534851074,Endereço REDESIM,15
1.3109443187713623,Endereço RFB,13
1.1192760467529297,Ente Público,12
0.973883867263794,Entidade Integrada,3
17.41348433494568,Estabelecimento,28
5.1580095291137695,Estabelecimento REDESIM,21
0.6859533786773682,Estabelecimento RFB,19
6.40873908996582,Estabelecimento SEFAZ,28
2.1293699741363525,Evento Desabilitado,4
0.4801807403564453,Excluso / Removido do SIMPLES,13
0.5638775825500488,Fornecedor,10
0.490494966506958,Fornecedor Inabilitado,8
0.4930460453033447,Fornecedor Inidôneo,6
0.613339900970459,Fornecedor Pessoa Física,10
0.5291886329650879,Fornecedor Pessoa Jurídica,10
0.531909704208374,Fornecedor Restrito,10
3.740895986557007,Grupo,25
0.7330968379974365,Grupo CNAE,9
0.60860276222229,Imposto,4
0.9186675548553467,Inadimplente,7
0.48519444465637207,Inadimplência,10
0.5477652549743652,Inapta,6
2.792557954788208,Infração,5
113.48331379890442,Item,6
36.01376247406006,Localização | Local,16
0.6620540618896484,Logradouro,7
6.892204284667969,Medicamento,8
2.7633960247039795,Nacionalidade,2
0.621171236038208,Natureza Legal | Natureza Jurídica,3
0.44739484786987305,Nula,6
11.251166105270386,Não Contribuinte,6
0.18075776100158691,Não optante pelo SIMPLES,13
0.5953924655914307,Obrigação,6
1.1610846519470215,Obrigação Legal,8
0.5225646495819092,Optante pelo SIMPLES,12
0.4884650707244873,Opção pelo regime SIMPLES,5
0.5155222415924072,Papel,9
0.4318110942840576,País,4
0.704571008682251,Periodicidade,3
0.6948411464691162,Pessoa Física,10
8.061978578567505,Pessoa Física Cadastro SEFAZ,16
7.759558200836182,Pessoa Física REDESIM,16
0.5028059482574463,Pessoa Física RFB,9
1.657785415649414,Porte da Empresa | Porte Empresarial | Porte,2
0.507235050201416,Processo,15
7.159674167633057,Produto,8
0.7966933250427246,Protocolo,4
0.5347139835357666,Provedor,10
0.6583967208862305,Qualificação do Sócio ou Representante,3
0.508690595626831,Razão | Motivo de Situação Cadastral,3
0.8148815631866455,Realização de Atividade Econômica,5
0.5209140777587891,Registro Desabilitado,5
5.89513635635376,Representante Legal,16
5.963529586791992,Representante Legal Físico,16
6.763882875442505,Representante Legal Jurídico,25
0.6851589679718018,Sancionado,10
5.215435743331909,Sanção,12
0.8556606769561768,Seção CNAE,8
