tempo,classe,propriedade,triplas
0.08237266540527344,Acórdão,data final,0
0.2570767402648926,Agente,name,100
0.08900904655456543,Agente,nome,100
1.1326830387115479,Agente,tem solicitação,0
0.6185920238494873,Agente,tem tipo de contribuição,100
0.38983154296875,Agente,cnpj cpf,100
0.08265304565429688,Agente,cpf ou cnpj,0
0.7527709007263184,Agente,identificador de uma pessoa,100
0.14116215705871582,Agente,É um estrangeiro?,100
0.08935213088989258,Agente,número de contato,0
0.06548190116882324,Agente,contact number,0
0.08462405204772949,Agente,número de fax,0
0.06446361541748047,Agente,phone number,0
0.07972311973571777,Agente,número de telefone,0
0.0643928050994873,Agente,telefone1,0
0.09975314140319824,Agente,telefone2,0
0.15836381912231445,Agente,e-mail,100
0.4595978260040283,Arma,código da arma,100
0.3658463954925537,Arma,descrição completa,100
0.4380636215209961,Arma,número do cano,100
0.19547128677368164,Arma,número de série,100
0.18704795837402344,Arma,tipo de arma,100
0.0849614143371582,Arquivo,tem status envio,0
0.17115044593811035,Arquivo,categoria,100
0.09324049949645996,Arquivo,data do arquivo,100
0.09101486206054688,Arquivo,data de desmembramento,100
0.08896708488464355,Arquivo,data de geração do arquivo,0
0.09572672843933105,Arquivo,data de processamento,100
0.09857821464538574,Arquivo,data de recepção,100
0.1042337417602539,Arquivo,hash,100
0.0980536937713623,Arquivo,inscrição,100
0.08276748657226562,Arquivo,nome arquivo,0
0.10194087028503418,Arquivo,protocolo,0
0.09941554069519043,Arquivo,protocolo dbe,100
0.1036069393157959,Arquivo,versão do arquivo,100
12.124832391738892,Ativa,tem razão de situação cadastral,1
0.14832067489624023,Ativa,data situação cadastral,100
0.15906810760498047,Ativa,data da situação cadastral,100
12.361399173736572,Ativa,idêntico / igual / mesmo que / sameAs,100
0.2898411750793457,Atividade Econômica,descrição da atividade econômica,100
0.2146921157836914,Atividade Econômica,mais geral,100
0.08648681640625,Atividade Econômica,mais específico,0
0.9228370189666748,Atividade Econômica,CNAE,100
1.9505176544189453,Atividade Econômica,Classificação Nacional de Atividades Econômicas,100
0.7934229373931885,Atividade Econômica,CNAE Completo,100
0.6055178642272949,Atividade Econômica,CNAE Formatado,100
0.0782003402709961,Atividade Econômica,idêntico / igual / mesmo que / sameAs,0
0.8341493606567383,Bairro,tem cidade,100
0.17547273635864258,Bairro,bairro,100
0.08270883560180664,Bairro,e parte de,0
3.232477903366089,Bairro,tem parte,0
0.12485074996948242,Bairro,latitude,0
0.09364914894104004,Bairro,longitude,0
0.09239959716796875,Bairro,idêntico / igual / mesmo que / sameAs,0
0.3990509510040283,Baixa de Ofício,tem razão de situação cadastral,0
0.15344643592834473,Baixa de Ofício,data situação cadastral,100
0.13178038597106934,Baixa de Ofício,data da situação cadastral,100
12.223931789398193,Baixa de Ofício,idêntico / igual / mesmo que / sameAs,0
0.2173752784729004,Baixada,tem razão de situação cadastral,100
0.15726613998413086,Baixada,data situação cadastral,100
0.08617854118347168,Baixada,data da situação cadastral,100
0.11396265029907227,Baixada,idêntico / igual / mesmo que / sameAs,100
0.9090170860290527,CEP do Logradouro,complemento,100
2.3127810955047607,CEP do Logradouro,complemento do endereço,100
1.5946481227874756,CEP do Logradouro,latitude,100
1.858290195465088,CEP do Logradouro,longitude,100
2.356860637664795,CEP do Logradouro,latitude,0
0.11052632331848145,CEP do Logradouro,longitude,0
0.12380743026733398,CEP do Logradouro,idêntico / igual / mesmo que / sameAs,0
0.32755160331726074,Cancelada,tem razão de situação cadastral,0
0.26522183418273926,Cancelada,data situação cadastral,100
0.09740948677062988,Cancelada,data da situação cadastral,100
0.10258316993713379,Cancelada,idêntico / igual / mesmo que / sameAs,0
0.17190957069396973,Caso da consistência,grau de consistência,17
0.17050838470458984,Cidade | Município,tem estado | tem unidade federativa,100
0.10255837440490723,Cidade | Município,cep,100
0.1069033145904541,Cidade | Município,cidade,100
0.08462786674499512,Cidade | Município,cidade,100
0.13366293907165527,Cidade | Município,código da cidade,100
0.08845973014831543,Cidade | Município,código do município,100
0.10600733757019043,Cidade | Município,código ibge,100
0.08704495429992676,Cidade | Município,e parte de,0
0.08428335189819336,Cidade | Município,latitude,0
0.08070850372314453,Cidade | Município,longitude,0
0.07807612419128418,Cidade | Município,idêntico / igual / mesmo que / sameAs,0
0.2054002285003662,Classe CNAE,CNAE,100
0.16060996055603027,Classe CNAE,Classificação Nacional de Atividades Econômicas,100
0.15646767616271973,Classe CNAE,descrição da atividade econômica,100
0.07604265213012695,Classe CNAE,idêntico / igual / mesmo que / sameAs,0
0.16648364067077637,Combustível,tem uf de consumo,100
0.1567373275756836,Combustível,código de autorização,100
0.12810206413269043,Combustível,código do combustível,100
0.1666402816772461,Combustível,código do produto anp,100
0.15096473693847656,Combustível,descrição anp,100
0.13924670219421387,Combustível,percentual de gás importado,100
0.16273760795593262,Combustível,percentual de gás natural,100
0.15988445281982422,Combustível,percentual de glp,100
0.19093704223632812,Combustível,quantidade de combustível faturada,100
0.17588472366333008,Combustível,valor de partida,100
1.1241753101348877,Compra Pública,tem ente público,100
0.12748456001281738,Compra Pública,tem fornecedor,100
0.07020044326782227,Compra Pública,tem item,0
0.11525845527648926,Compra Pública,contrato,100
0.09039568901062012,Compra Pública,nota de empenho,100
0.08750748634338379,Compra Pública,número de pedido,100
0.10135650634765625,Compra Pública,idêntico / igual / mesmo que / sameAs,0
0.07955002784729004,Consumidor,tem endereço,0
0.14800643920898438,Consumidor,CNPJ,100
0.08517932891845703,Consumidor,cnpj,100
0.09695315361022949,Consumidor,CPF,100
0.18125224113464355,Consumidor,inscrição estadual,100
0.08070921897888184,Contador,classificação crc,0
1.7115535736083984,Contador,CPF,100
0.08569478988647461,Contador,crc data de registro,0
0.14129137992858887,Contador,é contador,100
0.08545184135437012,Contador,código da qualificação,0
0.11181187629699707,Contribuinte,tem fonte cadastro,0
0.0817720890045166,Contribuinte,tem nacionalidade,0
0.0828101634979248,Contribuinte,tem usuário,0
0.07770419120788574,Contribuinte,código tipo de contribuinte,0
0.08535170555114746,Contribuinte,data inclusão do contribuinte,0
0.09433531761169434,Contribuinte,inscrição estadual,0
0.21058392524719238,Contribuinte Geral,tem tipo de regime tributário,100
