tempo,classe,triplas
0.6148109436035156,Acórdão,5
0.3447434902191162,Agente,5
12.334238290786743,Arma,8
2.907590627670288,Arquivo,12
0.4050590991973877,Ativa,9
0.6050028800964355,Atividade Econômica,9
0.361696720123291,Bairro,4
0.3439030647277832,Baixa de Ofício,9
0.36860179901123047,Baixada,9
1.4878175258636475,CEP do Logradouro,4
0.7055094242095947,Cancelada,8
0.38734006881713867,Caso da consistência,5
0.32642507553100586,Caso da similaridade,8
0.3709993362426758,Cidade | Município,7
0.17570948600769043,Classe CNAE,9
8.49557900428772,Combustível,7
0.7658679485321045,Compra Pública,7
0.651787519454956,Conceito,17
21.39992332458496,Consumidor,13
7.763707160949707,Contador,16
0.6413984298706055,Contribuinte,6
0.6274938583374023,Contribuinte  Contribuinte SIMEI,6
1.1162300109863281,Contribuinte  Isento,6
0.32622790336608887,Contribuinte Extra Cadastro,6
0.3501570224761963,Contribuinte Geral,6
0.3778727054595947,Contribuinte ICMS,6
6.190412998199463,Contribuinte IPVA,6
3.8192460536956787,Contribuinte Normal,6
0.9010059833526611,Contribuinte Substituto Tributário,6
2.0611586570739746,Contribuinte do Simples Nacional,6
0.5455193519592285,Divisão CNAE,9
1.0659241676330566,Documento,100
0.3834226131439209,Documento Suplementar,6
1.0796489715576172,Emancipado,7
11.024131059646606,Empresa Holding,25
0.5493752956390381,Empresa | Organização | Pessoa Jurídica,10
1.452378273010254,Empresa | Organização | Pessoa Jurídica REDESIM,38
0.40976977348327637,Empresa | Organização | Pessoa Jurídica RFB,100
5.620668888092041,Empresa | Organização | Pessoa Jurídica SEFAZ,15
0.36124658584594727,Endereço,12
0.3981809616088867,Endereço C115,14
3.6510400772094727,Endereço Cadastro da SEFAZ,32
0.6331095695495605,Endereço NFE,10
2.294177532196045,Endereço REDESIM,21
0.5370635986328125,Endereço RFB,14
0.40663933753967285,Ente Público,12
0.6874842643737793,Entidade Integrada,3
11.532301664352417,Estabelecimento,28
7.2428297996521,Estabelecimento REDESIM,21
0.4468505382537842,Estabelecimento RFB,19
3.193718194961548,Estabelecimento SEFAZ,28
0.9999542236328125,Evento Desabilitado,4
0.34805965423583984,Excluso / Removido do SIMPLES,13
0.3691849708557129,Fornecedor,10
0.3360564708709717,Fornecedor Inabilitado,8
0.3135647773742676,Fornecedor Inidôneo,6
0.5297501087188721,Fornecedor Pessoa Física,10
0.3531992435455322,Fornecedor Pessoa Jurídica,10
0.39003920555114746,Fornecedor Restrito,10
3.9471027851104736,Grupo,25
0.6469268798828125,Grupo CNAE,9
0.33266139030456543,Imposto,4
0.6882624626159668,Inadimplente,7
0.36232566833496094,Inadimplência,10
0.30384087562561035,Inapta,6
2.4025778770446777,Infração,5
104.43214654922485,Item,7
3.5166006088256836,Localização | Local,21
0.34251976013183594,Logradouro,7
4.318936109542847,Medicamento,8
1.0574064254760742,Nacionalidade,2
0.3490486145019531,Natureza Legal | Natureza Jurídica,3
0.34676122665405273,Nula,6
12.8626708984375,Não Contribuinte,6
0.05111503601074219,Não optante pelo SIMPLES,13
0.40078091621398926,Obrigação,6
0.9407374858856201,Obrigação Legal,8
0.3366677761077881,Optante pelo SIMPLES,12
0.32414793968200684,Opção pelo regime SIMPLES,5
0.318713903427124,Papel,9
0.30851268768310547,País,4
0.5583329200744629,Periodicidade,3
1.08597993850708,Pessoa Física,10
1200.0547533035278,Pessoa Física Cadastro SEFAZ,-1
8.734952688217163,Pessoa Física REDESIM,16
0.38895535469055176,Pessoa Física RFB,9
3.1029627323150635,Porte da Empresa | Porte Empresarial | Porte,2
0.46378016471862793,Processo,15
3.5157876014709473,Produto,8
0.46039271354675293,Protocolo,4
0.3888063430786133,Provedor,10
0.36331796646118164,Qualificação do Sócio ou Representante,3
0.3499259948730469,Razão | Motivo de Situação Cadastral,3
0.3420679569244385,Realização de Atividade Econômica,5
0.31519269943237305,Registro Desabilitado,5
5.44260573387146,Representante Legal,16
5.45571494102478,Representante Legal Físico,16
4.6707985401153564,Representante Legal Jurídico,25
0.5439503192901611,Sancionado,10
4.818660497665405,Sanção,12
0.6336174011230469,Seção CNAE,8
0.9085032939910889,Situação Cadastral,6
