tempo,classe,propriedade,triplas
0.08812832832336426,Acórdão,data final,0
0.26966357231140137,Agente,name,100
0.09251022338867188,Agente,nome,100
3.957996129989624,Agente,tem solicitação,0
0.7308681011199951,Agente,tem tipo de contribuição,100
0.31731605529785156,Agente,cnpj cpf,100
0.08370542526245117,Agente,cpf ou cnpj,0
0.13031768798828125,Agente,identificador de uma pessoa,100
0.15723371505737305,Agente,É um estrangeiro?,100
0.07630681991577148,Agente,número de contato,0
0.07352209091186523,Agente,contact number,0
0.08175992965698242,Agente,número de fax,0
0.07415556907653809,Agente,phone number,0
0.06941366195678711,Agente,número de telefone,0
0.07065725326538086,Agente,telefone1,0
0.07702922821044922,Agente,telefone2,0
0.17226409912109375,Agente,e-mail,100
0.320298433303833,Arma,código da arma,100
0.41800785064697266,Arma,descrição completa,100
0.26130199432373047,Arma,número do cano,100
0.3607034683227539,Arma,número de série,100
0.38530683517456055,Arma,tipo de arma,100
1.8076910972595215,Arquivo,tem status envio,0
0.1606907844543457,Arquivo,categoria,100
0.10476231575012207,Arquivo,data do arquivo,100
0.09754300117492676,Arquivo,data de desmembramento,100
0.0791161060333252,Arquivo,data de geração do arquivo,0
0.09221577644348145,Arquivo,data de processamento,100
0.09184503555297852,Arquivo,data de recepção,100
0.10259771347045898,Arquivo,hash,100
0.09274411201477051,Arquivo,inscrição,100
0.08105087280273438,Arquivo,nome arquivo,0
0.09293627738952637,Arquivo,protocolo,0
0.23588061332702637,Arquivo,protocolo dbe,100
0.09485936164855957,Arquivo,versão do arquivo,100
1.0271615982055664,Ativa,tem razão de situação cadastral,1
0.16990375518798828,Ativa,data situação cadastral,100
0.16061019897460938,Ativa,data da situação cadastral,100
11.36264419555664,Ativa,idêntico / igual / mesmo que / sameAs,100
0.3427925109863281,Atividade Econômica,descrição da atividade econômica,100
0.28237271308898926,Atividade Econômica,mais geral,100
0.07961416244506836,Atividade Econômica,mais específico,0
0.5762064456939697,Atividade Econômica,CNAE,100
0.43894362449645996,Atividade Econômica,Classificação Nacional de Atividades Econômicas,100
0.5570857524871826,Atividade Econômica,CNAE Completo,100
0.3701331615447998,Atividade Econômica,CNAE Formatado,100
0.08559203147888184,Atividade Econômica,idêntico / igual / mesmo que / sameAs,0
0.21958637237548828,Bairro,tem cidade,100
0.14337754249572754,Bairro,bairro,100
0.0855562686920166,Bairro,e parte de,0
0.08561873435974121,Bairro,tem parte,0
0.08382773399353027,Bairro,latitude,0
0.10103464126586914,Bairro,longitude,0
0.08085966110229492,Bairro,idêntico / igual / mesmo que / sameAs,0
0.6514513492584229,Baixa de Ofício,tem razão de situação cadastral,0
0.17209720611572266,Baixa de Ofício,data situação cadastral,100
0.12143540382385254,Baixa de Ofício,data da situação cadastral,100
6.502873420715332,Baixa de Ofício,idêntico / igual / mesmo que / sameAs,0
0.18442368507385254,Baixada,tem razão de situação cadastral,100
0.9930899143218994,Baixada,data situação cadastral,100
0.09035444259643555,Baixada,data da situação cadastral,100
0.11229801177978516,Baixada,idêntico / igual / mesmo que / sameAs,100
1.2892272472381592,CEP do Logradouro,complemento,100
0.6317422389984131,CEP do Logradouro,complemento do endereço,100
1.8733665943145752,CEP do Logradouro,latitude,100
1.5205655097961426,CEP do Logradouro,longitude,100
0.0898587703704834,CEP do Logradouro,latitude,0
0.08000016212463379,CEP do Logradouro,longitude,0
0.08109450340270996,CEP do Logradouro,idêntico / igual / mesmo que / sameAs,0
0.15783166885375977,Cancelada,tem razão de situação cadastral,0
0.10585546493530273,Cancelada,data situação cadastral,100
0.09494376182556152,Cancelada,data da situação cadastral,100
0.1061544418334961,Cancelada,idêntico / igual / mesmo que / sameAs,0
0.16972708702087402,Cidade | Município,tem estado | tem unidade federativa,100
0.11126327514648438,Cidade | Município,cep,100
0.10436344146728516,Cidade | Município,cidade,100
0.0980534553527832,Cidade | Município,cidade,100
0.1571519374847412,Cidade | Município,código da cidade,100
0.08732819557189941,Cidade | Município,código do município,100
0.09619283676147461,Cidade | Município,código ibge,100
0.08199286460876465,Cidade | Município,e parte de,0
0.07489871978759766,Cidade | Município,latitude,0
0.08247256278991699,Cidade | Município,longitude,0
0.08021879196166992,Cidade | Município,idêntico / igual / mesmo que / sameAs,0
0.15706276893615723,Classe CNAE,CNAE,100
0.10416483879089355,Classe CNAE,Classificação Nacional de Atividades Econômicas,100
0.13578248023986816,Classe CNAE,descrição da atividade econômica,100
0.08388113975524902,Classe CNAE,idêntico / igual / mesmo que / sameAs,0
1.2462217807769775,Combustível,tem uf de consumo,100
0.17717695236206055,Combustível,código de autorização,100
0.13823199272155762,Combustível,código do combustível,100
