tempo,classe,recurso,triplas
0.42302799224853516,Acórdão,http://www.sefaz.ma.gov.br/resource/Restricoes/Acordao/34652930453-20_11_2019-03542420176,3
1.5836610794067383,Agente,http://www.sefaz.ma.gov.br/resource/RFB/Agente/14%20LTD,2
5.778812885284424,Arma,http://www.sefaz.ma.gov.br/resource/Compras_Publicas/Arma/5,6
1.6419939994812012,Arquivo,http://www.sefaz.ma.gov.br/resource/REDESIM/Arquivo/701,9
0.4021313190460205,Ativa,http://www.sefaz.ma.gov.br/resource/Cadastro_SEFAZ-MA/Situacao_Cadastral/ATIVA-7479142000122-2022_04_11,6
0.42285919189453125,Atividade Econômica,http://www.sefaz.ma.gov.br/resource/DOMINIO/Atividade_Economica/CNAE_1.0_CLASSE-ALUGUEL_DE_AERONAVES,6
0.39032912254333496,Bairro,http://www.sefaz.ma.gov.br/resource/DOMINIO/Bairro/1°_NOVO_LOTEAMENTO_BUSCARDI-TAQUARITINGA,2
0.38300037384033203,Baixa de Ofício,http://www.sefaz.ma.gov.br/resource/Cadastro_SEFAZ-MA/Situacao_Cadastral/BAIXA_DE_OFICIO-30984323000128-2019_07_17,6
0.3914210796356201,Baixada,http://www.sefaz.ma.gov.br/resource/Cadastro_SEFAZ-MA/Situacao_Cadastral/BAIXADA-7476781001025-2022_06_02,6
1.4162406921386719,CEP do Logradouro,http://www.sefaz.ma.gov.br/resource/DOMINIO/CEP_Logradouro/01021901,3
0.7303531169891357,Cancelada,http://www.sefaz.ma.gov.br/resource/REDESIM/Situacao_Cadastral/CANCELADA-23414786000199-2015_10_05,4
0.34648752212524414,Cidade | Município,http://www.sefaz.ma.gov.br/resource/DOMINIO/Cidade/ABOBORA-BA,4
0.12347149848937988,Classe CNAE,http://www.sefaz.ma.gov.br/resource/DOMINIO/Atividade_Economica/CNAE_1.0_CLASSE-ALUGUEL_DE_AERONAVES,6
3.5785765647888184,Combustível,http://www.sefaz.ma.gov.br/resource/Compras_Publicas/Combustivel/11141459,4
0.5079824924468994,Compra Pública,http://www.sefaz.ma.gov.br/resource/Compras_Publicas/Compra_Publica/5613,4
0.44439244270324707,Conceito,http://www.sefaz.ma.gov.br/resource/DOMINIO/Atividade_Economica/0111302,6
398.94725584983826,Consumidor,http://www.sefaz.ma.gov.br/resource/C115/Consumidor/0,7
4.168472528457642,Contador,http://www.sefaz.ma.gov.br/resource/Cadastro_SEFAZ-MA/Pessoa/18849288387,7
0.48745250701904297,Contribuinte,http://www.sefaz.ma.gov.br/resource/Cadastro_SEFAZ-MA/Tributario/SIMEI/12752310,2
0.4443647861480713,Contribuinte  Contribuinte SIMEI,http://www.sefaz.ma.gov.br/resource/Cadastro_SEFAZ-MA/Tributario/SIMEI/12756611,2
0.599179744720459,Contribuinte  Isento,http://www.sefaz.ma.gov.br/resource/Cadastro_SEFAZ-MA/Tributario/Isento/4,2
0.39948606491088867,Contribuinte Extra Cadastro,http://www.sefaz.ma.gov.br/resource/Cadastro_SEFAZ-MA/Tributario/Extra_Cadastro/12403006,2
