tempo,classe,triplas
0.642047643661499,Acórdão,5
0.38498854637145996,Agente,5
7.148921489715576,Arma,8
3.4021189212799072,Arquivo,12
0.49609875679016113,Ativa,9
0.5040757656097412,Atividade Econômica,9
0.4259307384490967,Bairro,4
0.41461634635925293,Baixa de Ofício,9
1.65041184425354,Baixada,9
1.5509586334228516,CEP do Logradouro,4
0.6319103240966797,Cancelada,8
0.4045145511627197,Cidade | Município,7
0.09272933006286621,Classe CNAE,9
50.44479942321777,Combustível,7
1.3099756240844727,Compra Pública,7
0.5084013938903809,Conceito,15
31.243814945220947,Consumidor,13
1200.0961260795593,Contador,-1
2.884239435195923,Contribuinte,6
0.7909624576568604,Contribuinte  Contribuinte SIMEI,6
2.4376626014709473,Contribuinte  Isento,6
0.49611568450927734,Contribuinte Extra Cadastro,6
0.6838929653167725,Contribuinte Geral,6
0.4191606044769287,Contribuinte ICMS,6
231.52661728858948,Contribuinte IPVA,6
74.91763424873352,Contribuinte Normal,6
26.519587755203247,Contribuinte Substituto Tributário,6
11.673286199569702,Contribuinte do Simples Nacional,6
0.7488176822662354,Divisão CNAE,9
3.078463077545166,Documento,100
1.334282398223877,Documento Suplementar,6
1.3905165195465088,Emancipado,7
8.454943180084229,Empresa Holding,25
2.6283445358276367,Empresa | Organização | Pessoa Jurídica,9
1.0226085186004639,Empresa | Organização | Pessoa Jurídica REDESIM,38
0.5406649112701416,Empresa | Organização | Pessoa Jurídica RFB,100
3.055717706680298,Empresa | Organização | Pessoa Jurídica SEFAZ,15
0.4749181270599365,Endereço,10
0.46447157859802246,Endereço C115,14
2.5534260272979736,Endereço C115 Comunicação,10
0.4434506893157959,Endereço C115 Energia,10
0.10523271560668945,Endereço C115 Telecomunicação,10
3.878092050552368,Endereço Cadastro da SEFAZ,12
1.2730162143707275,Endereço NFE,9
3.3371121883392334,Endereço REDESIM,15
2.753168821334839,Endereço RFB,13
0.5205123424530029,Ente Público,12
0.7628464698791504,Entidade Integrada,3
15.24869680404663,Estabelecimento,30
84.54486346244812,Estabelecimento REDESIM,56
9.283636093139648,Estabelecimento SEFAZ,30
1.106825828552246,Evento Desabilitado,4
0.45581960678100586,Excluso / Removido do SIMPLES,13
2.457914113998413,Fornecedor,8
0.45955443382263184,Fornecedor Inabilitado,8
0.5633692741394043,Fornecedor Inidôneo,6
0.5928528308868408,Fornecedor Pessoa Física,10
0.25179314613342285,Fornecedor Pessoa Jurídica,9
1.3789138793945312,Fornecedor Restrito,6
3.5535247325897217,Grupo,25
0.6252338886260986,Grupo CNAE,9
0.4550154209136963,Imposto,4
0.7663416862487793,Inadimplente,6
3.381667137145996,Inadimplência,10
0.44301676750183105,Inapta,6
2.5404489040374756,Infração,5
118.68254661560059,Item,7
3.2225329875946045,Localização | Local,15
0.4992809295654297,Logradouro,7
2.891014337539673,Medicamento,8
1.0066447257995605,Nacionalidade,2
0.5572774410247803,Natureza Legal | Natureza Jurídica,3
0.4040088653564453,Nula,6
15.174933910369873,Não Contribuinte,6
0.17414450645446777,Não optante pelo SIMPLES,13
0.4345986843109131,Obrigação,6
1.007308006286621,Obrigação Legal,8
0.5086143016815186,Optante pelo SIMPLES,12
0.4116666316986084,Opção pelo regime SIMPLES,5
2.5316624641418457,Papel,9
0.40099143981933594,País,4
0.703791618347168,Periodicidade,3
0.27371931076049805,Pessoa Física,10
426.5453152656555,Pessoa Física Cadastro SEFAZ,16
11.216698408126831,Pessoa Física REDESIM,11
2.620312452316284,Pessoa Física RFB,9
0.8699383735656738,Porte da Empresa | Porte Empresarial | Porte,2
0.46343350410461426,Processo,15
2.9254026412963867,Produto,8
0.5978925228118896,Protocolo,4
1.363185167312622,Provedor,10
0.5767011642456055,Qualificação do Sócio ou Representante,3
0.3993394374847412,Razão | Motivo de Situação Cadastral,3
0.44394493103027344,Realização de Atividade Econômica,5
0.39521026611328125,Registro Desabilitado,5
5.678734540939331,Representante Legal,11
5.58178973197937,Representante Legal Físico,11
3.5432627201080322,Representante Legal Jurídico,25
1.2855401039123535,Sancionado,10
8.5232572555542,Sanção,13
0.9227986335754395,Seção CNAE,8
0.8227097988128662,Situação Cadastral,7
0.22927117347717285,Situação Cadastral Cadastro da SEFAZ,9
0.6732296943664551,Situação Cadastral REDESIM,7
0.4152207374572754,Situação Cadastral RFB,5
1.9376351833343506,Situação Fiscal,5
0.3758063316345215,Situação especial,5
0.5807685852050781,Sociedade,10
1.386284351348877,Sociedade Cadastro SEFAZ,12
0.08598566055297852,Sociedade REDESIM,10
0.4727804660797119,Sociedade RFB,10
0.09074711799621582,Sociedade com Pessoa Física,10
1.2181532382965088,Sociedade com Pessoa Jurídica,10
4.159032106399536,Solicitação,11
3.6731486320495605,Status de Envio,3
0.30764222145080566,Subclasse CNAE,15
0.3902122974395752,Suspensa,6
0.43828725814819336,Suspensa de Ofício,9
0.17190766334533691,Sócio,9
0.08836960792541504,Sócio Cadastro SEFAZ,9
0.41156435012817383,Sócio REDESIM,9
0.4406554698944092,Sócio RFB,7
1.886467456817627,Tipo Ato,3
4.710322618484497,Tipo de Contribuição,4
0.6537261009216309,Tipo de Propriedade,3
0.5318081378936768,Tipo de Regime Tributário,3
6.42010498046875,Tipo do Estabelecimento,16
0.46518468856811523,Unidade Consumo,7
0.43061184883117676,Unidade Consumo Comunicação,9
0.4176208972930908,Unidade Consumo Elétrica,10
0.43845224380493164,Unidade Consumo Telecomunicação,9
1.8099431991577148,Unidade Federativa | Estado,5
0.4139835834503174,Unidade Fiscal,4
5.3310229778289795,Usuário,4
4.6437668800354,Órgão,5
2.429095506668091,Evento,52
