tempo,classe,triplas
0.5300157070159912,Acórdão,100
3.9302759170532227,Agente,100
2.715217113494873,Arma,100
1.9848318099975586,Arquivo,100
1.9741325378417969,Ativa,100
0.7220590114593506,Atividade Econômica,100
2.1850006580352783,Bairro,100
0.5827529430389404,Baixa de Ofício,100
3.67742657661438,Baixada,100
2.301358222961426,CEP do Logradouro,100
3.1660587787628174,Cancelada,100
0.7153246402740479,Cidade | Município,100
1.2003214359283447,Classe CNAE,100
0.5153453350067139,Combustível,100
0.5155355930328369,Compra Pública,100
0.614793062210083,Conceito,100
0.599531888961792,Consumidor,100
218.23232579231262,Contador,100
3.8585736751556396,Contribuinte,100
3.5964808464050293,Contribuinte  Contribuinte SIMEI,100
2.4935526847839355,Contribuinte  Isento,100
0.5228209495544434,Contribuinte Extra Cadastro,6
3.726201295852661,Contribuinte Geral,100
2.0908193588256836,Contribuinte ICMS,100
0.5219635963439941,Contribuinte IPVA,100
0.7564966678619385,Contribuinte Normal,100
1.6818091869354248,Contribuinte Substituto Tributário,100
4.2020673751831055,Contribuinte do Simples Nacional,100
2.1345133781433105,Divisão CNAE,100
3.2371504306793213,Documento,100
0.8498046398162842,Documento Suplementar,100
0.7536067962646484,Emancipado,100
1.1220552921295166,Empresa Holding,100
4.410794496536255,Empresa | Organização | Pessoa Jurídica,100
2.706505060195923,Empresa | Organização | Pessoa Jurídica REDESIM,100
0.9632527828216553,Empresa | Organização | Pessoa Jurídica RFB,100
4.236239433288574,Empresa | Organização | Pessoa Jurídica SEFAZ,100
3.42830491065979,Endereço,100
0.5077447891235352,Endereço C115,100
0.5106263160705566,Endereço C115 Comunicação,100
0.566347599029541,Endereço C115 Energia,100
3.0909156799316406,Endereço C115 Telecomunicação,100
0.5450344085693359,Endereço Cadastro da SEFAZ,100
0.5877084732055664,Endereço NFE,100
3.294908046722412,Endereço REDESIM,100
0.6089560985565186,Endereço RFB,100
0.5765566825866699,Ente Público,100
0.902503490447998,Entidade Integrada,39
5.323298454284668,Estabelecimento,100
1.0427851676940918,Estabelecimento REDESIM,100
1200.014524936676,Estabelecimento RFB,-1
1.319587230682373,Estabelecimento SEFAZ,100
4.9251389503479,Evento Desabilitado,100
0.5173346996307373,Excluso / Removido do SIMPLES,100
10.360635995864868,Fornecedor,100
0.541252851486206,Fornecedor Inabilitado,100
0.4490487575531006,Fornecedor Inidôneo,100
0.8769221305847168,Fornecedor Pessoa Física,100
2.843531847000122,Fornecedor Pessoa Jurídica,100
4.5325047969818115,Fornecedor Restrito,100
1.180840253829956,Grupo,100
1.1453132629394531,Grupo CNAE,100
1.7301642894744873,Imposto,14
3.6694045066833496,Inadimplente,100
1.3821947574615479,Inadimplência,100
0.6122550964355469,Inapta,100
1.9587626457214355,Infração,41
145.82575154304504,Item,100
3.7934792041778564,Localização | Local,100
0.49395751953125,Logradouro,100
20.24278974533081,Medicamento,100
0.9581847190856934,Nacionalidade,100
0.49608826637268066,Natureza Legal | Natureza Jurídica,100
1.08890700340271,Nula,100
4.77464485168457,Não Contribuinte,100
0.5799994468688965,Não optante pelo SIMPLES,100
4.4408087730407715,Obrigação,100
1.1702845096588135,Obrigação Legal,100
